time,S1,S2,S3
0.0,0.01,0.02,0.01
0.24,0.010545934883917247,0.020545934883917247,0.009454065116082754
0.48,0.011057208680046246,0.021057208680046246,0.008942791319953755
0.72,0.011535933818406879,0.021535933818406877,0.008464066181593122
0.96,0.011984105109558838,0.021984105109558838,0.008015894890441163
1.2,0.012403604867083778,0.022403604867083777,0.007596395132916222
1.44,0.01279620800078826,0.02279620800078826,0.00720379199921174
1.68,0.013163587048318291,0.02316358704831829,0.006836412951681709
1.92,0.013507317118456914,0.02350731711845691,0.006492682881543087
2.16,0.01382888072436032,0.02382888072436032,0.006171119275639681
2.4,0.014129672489224476,0.024129672489224475,0.005870327510775525
2.64,0.014411003710793457,0.024411003710793456,0.005588996289206545
2.88,0.014674106774292268,0.024674106774292267,0.005325893225707733
3.12,0.014920139406276818,0.02492013940627682,0.005079860593723182
3.36,0.015150188764337907,0.025150188764337906,0.004849811235662096
3.6,0.015365275359633064,0.025365275359633063,0.004634724640366939
3.84,0.015566356811050116,0.025566356811050114,0.004433643188949885
4.08,0.01575433143124284,0.02575433143124284,0.004245668568757164
4.32,0.015930041646033406,0.025930041646033405,0.004069958353966595
4.56,0.016094277249692757,0.026094277249692755,0.0039057227503072455
4.8,0.016247778499450468,0.026247778499450466,0.003752221500549535
5.04,0.01639123905322607,0.02639123905322607,0.0036087609467739313
5.28,0.01652530875512866,0.02652530875512866,0.003474691244871342
5.52,0.016650596273605992,0.02665059627360599,0.0033494037263940104
5.76,0.016767671597515323,0.026767671597515322,0.0032323284024846806
6.0,0.016877068395497123,0.02687706839549712,0.00312293160450288
6.24,0.016979286244140634,0.02697928624414063,0.00302071375585937
6.48,0.01707479273061062,0.027074792730610617,0.0029252072693893845
6.72,0.017164025435335302,0.0271640254353353,0.0028359745646647015
6.96,0.017247393800266523,0.02724739380026652,0.00275260619973348
7.2,0.017325280888185846,0.027325280888185845,0.002674719111814157
7.44,0.017398045038509245,0.027398045038509244,0.0026019549614907577
7.68,0.017466021424780546,0.027466021424780544,0.0025339785752194572
7.92,0.017529523518958923,0.02752952351895892,0.0024704764810410816
8.16,0.017588844467480443,0.02758884446748044,0.0024111555325195618
8.4,0.017644258383718733,0.027644258383718732,0.0023557416162812684
8.64,0.017696021561555024,0.027696021561555022,0.0023039784384449795
8.88,0.017744373614471568,0.027744373614471567,0.0022556263855284336
9.12,0.017789538544313633,0.02778953854431363,0.002210461455686369
9.36,0.01783172574368349,0.027831725743683488,0.0021682742563165136
9.6,0.017871130935830516,0.027871130935830515,0.002128869064169487
9.84,0.01790793705586075,0.027907937055860747,0.002092062944139257
10.08,0.01794231507647644,0.02794231507647644,0.0020576849235235633
10.32,0.01797442478166898,0.027974424781668977,0.002025575218331026
10.56,0.018004415491498112,0.02800441549149811,0.001995584508501892
10.8,0.01803242674082134,0.028032426740821337,0.0019675732591786657
11.04,0.018058588914854456,0.028058588914854455,0.001941411085145548
11.28,0.018083023844210316,0.028083023844210315,0.0019169761557896875
11.52,0.01810584536187004,0.028105845361870038,0.0018941546381299635
11.76,0.018127159824407182,0.02812715982440718,0.0018728401755928232
12.0,0.018147066599711926,0.028147066599711924,0.0018529334002880772
