time,S1_,S2_,S3_
0.0,0.0015,0.001,0.001
0.1,0.0015,0.0012625,0.00102625
0.2,0.0015,0.0015249999999999927,0.0010524999999999992
0.3,0.0015,0.0017874999999999753,0.0010787499999999977
0.4,0.0015,0.0020499999999996858,0.0011049999999999686
0.5,0.0015,0.002312499999998832,0.0011312499999998832
0.6,0.0015,0.002575,0.0011575000000000001
0.7,0.0015,0.0028375,0.00118375
0.8,0.0015,0.0030999999999999995,0.00121
0.9,0.0015,0.003362499999999997,0.0012362499999999997
1.0,0.0015,0.0036249999999999954,0.0012624999999999995
1.1,0.0015,0.0038874999999999843,0.0012887499999999984
1.2,0.0015,0.004149999999999975,0.0013149999999999974
1.3,0.0015,0.004412499999999917,0.0013412499999999918
1.4,0.0015,0.004674999999999763,0.0013674999999999762
1.5,0.0015,0.004937499999999689,0.0013937499999999688
1.6,0.0015,0.005199999999999858,0.0014199999999999857
1.7,0.0015,0.005462499999999681,0.001446249999999968
1.8,0.0015,0.005724999999999696,0.0014724999999999695
1.9,0.0015,0.0059874999999988635,0.001498749999999886
2.0,0.0015,0.006249999999995692,0.0015249999999995692
2.1,0.0015,0.006512500000000294,0.0015512500000000292
2.2,0.0015,0.006774999999987671,0.001577499999998767
2.3,0.0015,0.0070374999999999995,0.00160375
2.4,0.0015,0.0073,0.00163
2.5,0.0015,0.0075625,0.00165625
2.6,0.0015,0.007824999999999999,0.0016825
2.7,0.0015,0.008087499999999997,0.0017087499999999998
2.8,0.0015,0.008349999999999996,0.0017349999999999996
2.9,0.0015,0.008612499999999992,0.0017612499999999991
3.0,0.0015,0.008874999999999994,0.0017874999999999994
3.1,0.0015,0.009137499999999965,0.0018137499999999966
3.2,0.0015,0.00939999999999996,0.0018399999999999962
3.3,0.0015,0.009662499999999904,0.0018662499999999903
3.4,0.0015,0.009924999999999906,0.0018924999999999905
3.5,0.0015,0.01018749999999994,0.001918749999999994
3.6,0.0015,0.010449999999999748,0.0019449999999999747
3.7,0.0015,0.010712499999999684,0.0019712499999999683
3.8,0.0015,0.010974999999999483,0.0019974999999999485
3.9,0.0015,0.011237499999999796,0.00202374999999998
4.0,0.0015,0.011499999999999445,0.0020499999999999442
4.1,0.0015,0.011762499999999326,0.0020762499999999323
4.2,0.0015,0.0120249999999998,0.00210249999999998
4.3,0.0015,0.01228749999999943,0.0021287499999999428
4.4,0.0015,0.012549999999997778,0.0021549999999997773
4.5,0.0015,0.012812500000000891,0.002181250000000089
4.6,0.0015,0.013074999999997974,0.0022074999999997977
4.7,0.0015,0.013337499999992744,0.002233749999999274
4.8,0.0015,0.013599999999994249,0.0022599999999994252
4.9,0.0015,0.013862499999988787,0.002286249999998879
5.0,0.0015,0.014125,0.0023125000000000003
