time,S1,S2,S3
0.0,1.0,0.5,0.0
0.06,0.861191648200023,0.638808351799977,0.13880835179997691
0.12,0.742818190630754,0.757181809369246,0.2571818093692458
0.18,0.6421587467325041,0.857841253267496,0.3578412532674959
0.24,0.5567698709592658,0.9432301290407343,0.4432301290407343
0.3,0.4844838556096926,1.0155161443903076,0.5155161443903075
0.36,0.42339661233322984,1.0766033876667702,0.5766033876667701
0.42,0.3718491641159245,1.1281508358840755,0.6281508358840755
0.48,0.32840574082764046,1.1715942591723598,0.6715942591723596
0.54,0.2918306048441821,1.2081693951558181,0.7081693951558178
0.6,0.26106504686022053,1.2389349531397797,0.7389349531397794
0.66,0.23520547068192924,1.2647945293180711,0.7647945293180707
0.72,0.21348310407928728,1.2865168959207132,0.7865168959207126
0.78,0.19524560306621158,1.304754396933789,0.8047543969337884
0.84,0.17994063351891962,1.3200593664810807,0.8200593664810804
0.9,0.16710139474699767,1.3328986052530027,0.8328986052530023
0.96,0.1563339767334791,1.3436660232665212,0.843666023266521
1.02,0.14730640255089517,1.3526935974491052,0.8526935974491048
1.08,0.1397391892108667,1.3602608107891336,0.8602608107891332
1.14,0.13339725681117054,1.36660274318883,0.8666027431888295
1.2,0.1280830213374373,1.3719169786625631,0.8719169786625627
1.26,0.12363051751666335,1.376369482483337,0.8763694824833366
1.32,0.1199004116595741,1.3800995883404263,0.8800995883404258
1.38,0.11677577926890989,1.3832242207310903,0.8832242207310901
1.44,0.11415853675182284,1.3858414632481775,0.8858414632481771
1.5,0.11196643060508257,1.388033569394918,0.8880335693949173
1.56,0.11013050015452357,1.3898694998454768,0.8898694998454764
1.62,0.10859294171095081,1.3914070582890494,0.8914070582890492
1.68,0.1073053121684397,1.3926946878315607,0.8926946878315603
1.74,0.10622701928487724,1.3937729807151231,0.8937729807151227
1.8,0.10532405359429745,1.3946759464057028,0.8946759464057025
1.86,0.10456792389775511,1.3954320761022454,0.8954320761022447
1.92,0.10393476397199466,1.3960652360280057,0.8960652360280053
1.98,0.10340458327315434,1.3965954167268462,0.8965954167268456
2.04,0.10296063860115069,1.3970393613988497,0.8970393613988492
2.1,0.1025889072982187,1.3974110927017815,0.8974110927017811
2.16,0.10227764571723412,1.3977223542827661,0.8977223542827658
2.22,0.1020170191718623,1.397982980828138,0.8979829808281375
2.28,0.1017987918871295,1.3982012081128707,0.8982012081128704
2.34,0.10161606722918373,1.3983839327708165,0.8983839327708162
2.4,0.10146307007350291,1.3985369299264976,0.8985369299264969
2.46,0.10133496452445515,1.3986650354755452,0.8986650354755448
2.52,0.10122770121575551,1.3987722987842448,0.8987722987842444
2.58,0.10113788943040214,1.3988621105695982,0.8988621105695977
2.64,0.10106269000744464,1.3989373099925557,0.8989373099925552
2.7,0.10099972562935051,1.3990002743706498,0.8990002743706493
2.76,0.10094700572132814,1.3990529942786722,0.8990529942786718
2.82,0.10090286353636403,1.3990971364636362,0.8990971364636358
2.88,0.10086590348620282,1.3991340965137975,0.899134096513797
2.94,0.10083495703261755,1.3991650429673828,0.8991650429673823
3.0,0.10080904575064176,1.3991909542493586,0.8991909542493581
