time,S1_,S2_
0.0,0.00015,0.0
0.2,0.00013987549229113678,2.0249015417726448e-5
0.4,0.00013052561207788665,3.8948775844226694e-5
0.6,0.00012196822384783692,5.606355230432614e-5
0.8,0.00011420023789963715,7.15995242007257e-5
1.0,0.00010720124504356113,8.559750991287772e-5
1.2,0.00010093738178620015,9.812523642759969e-5
1.4,9.536508288111195e-5,0.0001092698342377761
1.6,9.043448197860077e-5,0.00011913103604279847
1.8,8.609232108541955e-5,0.0001278153578291609
2.0,8.228431309994041e-5,0.00013543137380011918
2.2,7.895696357604452e-5,0.00014208607284791095
2.4,7.605889820047574e-5,0.00014788220359904854
2.6,7.354176439708856e-5,0.00015291647120582288
2.8,7.136078349184624e-5,0.00015727843301630752
3.0,6.947502843885333e-5,0.00016104994312229334
3.2,6.784749503132784e-5,0.00016430500993734433
3.4,6.644502469550143e-5,0.00016710995060899715
3.6,6.523812636633848e-5,0.00016952374726732304
3.8,6.420073484520526e-5,0.00017159853030958947
4.0,6.330993404492151e-5,0.00017338013191015698
4.2,6.254566597711588e-5,0.00017490866804576824
4.4,6.18904401990411e-5,0.0001762191196019178
4.6,6.132905365129427e-5,0.00017734189269741146
4.8,6.08483271569094e-5,0.0001783033456861812
5.0,6.04368621591879e-5,0.0001791262756816242
5.2,6.0084819328868575e-5,0.00017983036134226285
5.4,5.9783719334739045e-5,0.0001804325613305219
5.6,5.952626515391544e-5,0.00018094746969216912
5.8,5.9306184749433184e-5,0.00018138763050113362
6.0,5.9118092600160686e-5,0.00018176381479967862
6.2,5.895736841653149e-5,0.00018208526316693702
6.4,5.882005135493717e-5,0.00018235989729012566
6.6,5.870274803998081e-5,0.00018259450392003835
6.8,5.860255282840056e-5,0.00018279489434319885
7.0,5.851697885612313e-5,0.00018296604228775374
7.2,5.844389851016448e-5,0.00018311220297967103
7.4,5.838149214190094e-5,0.00018323701571619814
7.6,5.832820393682497e-5,0.00018334359212635008
7.8,5.828270398175348e-5,0.00018343459203649302
8.0,5.824385570195637e-5,0.00018351228859608725
8.2,5.821068792633309e-5,0.0001835786241473338
8.4,5.818237094104511e-5,0.00018363525811790978
8.6,5.8158195976045614e-5,0.00018368360804790876
8.8,5.813755764613662e-5,0.00018372488470772677
9.0,5.81199389159153e-5,0.0001837601221681694
9.2,5.8104898241718085e-5,0.00018379020351656384
9.4,5.8092058577470455e-5,0.00018381588284505912
9.6,5.808109796869396e-5,0.0001838378040626121
9.8,5.807174151877973e-5,0.00018385651696244056
10.0,5.80637545203223e-5,0.0001838724909593554
