time,S1_,S2_,S3_
0.0,1.0,1.5,1.125
0.004,0.8183553667027509,1.6816446332972492,1.125
0.008,0.669547334692102,1.8304526653078979,1.125
0.012,0.5481344844879423,1.9518655155120577,1.125
0.016,0.4491684348744809,2.0508315651255193,1.125
0.02,0.3681938429002477,2.1318061570997524,1.125
0.024,0.30149645478158066,2.1985035452184194,1.125
0.028,0.24684507908765846,2.2531549209123414,1.125
0.032,0.20209700693186625,2.297902993068134,1.125
0.036,0.16541479012365265,2.3345852098763475,1.125
0.04,0.13540681114520955,2.3645931888547906,1.125
0.044,0.110890869067641,2.389109130932359,1.125
0.048,0.09083234536056559,2.4091676546394347,1.125
0.052,0.0743672829813861,2.425632717018614,1.125
0.056,0.06088074718526534,2.4391192528147347,1.125
0.06,0.04984884400952968,2.4501511559904707,1.125
0.064,0.04081892263004004,2.4591810773699603,1.125
0.068,0.03340940848195017,2.46659059151805,1.125
0.072,0.027336009001916416,2.472663990998084,1.125
0.076,0.022377583733412823,2.4776224162665876,1.125
0.08,0.0183342097391866,2.4816657902608137,1.125
0.084,0.015026778369147228,2.4849732216308533,1.125
0.088,0.012302285015403498,2.487697714984597,1.125
0.092,0.010064392238935332,2.4899356077610655,1.125
0.096,0.008236223320107199,2.4917637766798935,1.125
0.1,0.0067466708318804185,2.49325332916812,1.125
0.104,0.005531157924491621,2.494468842075509,1.125
0.108,0.004531664974530976,2.4954683350254694,1.125
0.112,0.0037038168661171133,2.4962961831338832,1.125
0.116,0.003023918923539192,2.496976081076461,1.125
0.12,0.0024712145706158274,2.4975287854293846,1.125
0.124,0.002025150880886648,2.497974849119114,1.125
0.128,0.0016653785776122735,2.498334621422388,1.125
0.132,0.001371752033774348,2.4986282479662263,1.125
0.136,0.0011249438967696472,2.498875056103231,1.125
0.14,0.0009174140671463603,2.4990825859328543,1.125
0.144,0.0007464396780218519,2.499253560321979,1.125
0.148,0.0006079297457011029,2.4993920702542995,1.125
0.152,0.000497393842427453,2.499502606157573,1.125
0.156,0.0004099420963826017,2.499590057903618,1.125
0.16,0.00034028519168659494,2.499659714808314,1.125
0.164,0.00028273436839785344,2.499717265631603,1.125
0.168,0.00023198566593324532,2.4997680143340673,1.125
0.172,0.00018872740653670388,2.4998112725934636,1.125
0.176,0.00015301092928554852,2.499846989070715,1.125
0.18,0.00012416342044997553,2.4998758365795504,1.125
0.184,0.00010136115576675145,2.499898638844234,1.125
0.188,8.362950043921284e-5,2.4999163704995615,1.125
0.192,6.984290913726929e-5,2.4999301570908634,1.125
0.196,5.87249259973957e-5,2.499941275074003,1.125
0.2,4.884818462264986e-5,2.499951151815378,1.125
