time,S1_,S2_
0.0,0.09999999999999976,0.15
0.2,0.0860707976425055,0.16392920235749425
0.4,0.07408182206816728,0.17591817793183245
0.6,0.06376281516217894,0.1862371848378208
0.8,0.05488116360942173,0.195118836390578
1.0,0.04723665527411924,0.2027633447258805
1.2,0.04065696597420909,0.20934303402579066
1.4,0.034993774911294004,0.21500622508870573
1.6,0.03011942119139543,0.21988057880860432
1.8,0.025924026064676788,0.22407597393532294
2.0,0.022313016015112524,0.2276869839848872
2.2,0.019204990862305607,0.2307950091376941
2.4,0.01652988882230303,0.2334701111776967
2.6,0.014227407158794008,0.23577259284120572
2.8,0.012245642825694831,0.23775435717430488
3.0,0.010539922456486776,0.23946007754351295
3.2,0.009071795329100895,0.24092820467089882
3.4,0.007808166600216605,0.24219183339978312
3.6,0.006720551274280248,0.24327944872571947
3.8,0.005784432087697168,0.24421556791230253
4.0,0.0049787068369549665,0.24502129316304475
4.2,0.0042852126867638255,0.24571478731323587
4.4,0.0036883167403727185,0.246311683259627
4.6,0.003174563637996579,0.24682543636200313
4.8,0.002732372244924371,0.24726762775507533
5.0,0.0023517745856347903,0.24764822541436493
5.2,0.002024191144660534,0.24797580885533918
5.4,0.001742237464101244,0.24825776253589846
5.6,0.0014995576821533606,0.24850044231784635
5.8,0.0012906812580978366,0.24870931874190189
6.0,0.0011108996538323574,0.24888910034616737
6.2,0.000956160193150319,0.2490438398068494
6.4,0.0008229747049711005,0.2491770252950286
6.6,0.0007083408929757026,0.24929165910702403
6.8,0.0006096746565497418,0.24939032534345
7.0,0.0005247518399261277,0.2494752481600736
7.2,0.00045165809431496563,0.24954834190568478
7.4,0.0003887457243752766,0.24961125427562447
7.6,0.0003345965457729501,0.24966540345422678
7.8,0.000287989915801633,0.2497120100841981
8.0,0.00024787521767791865,0.24975212478232184
8.2,0.0002133481770277943,0.24978665182297194
8.4,0.00018363047771672366,0.24981636952228303
8.6,0.00015805221687690334,0.24984194778312285
8.8,0.000136036803747104,0.24986396319625265
9.0,0.00011708796208667336,0.24988291203791307
9.2,0.00010077854291258093,0.24989922145708715
9.4,8.674089573678361e-5,0.24991325910426296
9.6,7.465858083372293e-5,0.249925341419166
9.8,6.425923602998333e-5,0.24993574076396977
10.0,5.530843700998729e-5,0.24994469156298976
