time,S1_,S2_,S3_
0.0,0.01,0.015,0.01125
0.004,0.008187307538416486,0.01681269246158351,0.012609519346187634
0.008,0.006703200484499491,0.01829679951550051,0.013722599636625383
0.012,0.005488116368559324,0.019511883631440675,0.014633912723580507
0.016,0.00449328964581912,0.02050671035418088,0.01538003276563566
0.02,0.003678794401252478,0.02132120559874752,0.01599090419906064
0.024,0.0030119421106122347,0.021988057889387763,0.016491043417040822
0.028,0.0024659696324505413,0.022534030367549456,0.01690052277566209
0.032,0.0020189651742017907,0.02298103482579821,0.017235776119348657
0.036,0.001652988878325407,0.02334701112167459,0.017510258341255944
0.04,0.0013533528291379544,0.023646647170862043,0.017734985378146533
0.044,0.0011080315809867134,0.023891968419013285,0.017918976314259965
0.048,0.0009071795300166323,0.024092820469983366,0.018069615352487522
0.052,0.0007427357798354928,0.024257264220164505,0.01819294816512338
0.056,0.0006081006243550847,0.024391899375644916,0.018293924531733688
0.06,0.0004978706821087432,0.024502129317891256,0.018376596988418443
0.064,0.0004076220385053779,0.024592377961494622,0.018444283471120967
0.068,0.0003337326986549506,0.02466626730134505,0.018499700476008785
0.072,0.0002732372236663947,0.024726762776333604,0.018545072082250202
0.076,0.00022370771782741358,0.024776292282172586,0.01858221921162944
0.08,0.00018315638829263824,0.024816843611707363,0.018612632708780524
0.084,0.00014995576772765896,0.024850044232272342,0.018637533174204256
0.088,0.0001227733986401013,0.0248772266013599,0.018657919951019925
0.092,0.00010051835711113548,0.024899481642888865,0.018674611232166648
0.096,8.229747023540292e-5,0.024917702529764597,0.01868827689732345
0.1,6.737946977677269e-5,0.02493262053022323,0.018699465397667422
0.104,5.516564402958684e-5,0.024944834355970412,0.018708625766977807
0.108,4.516580927195089e-5,0.02495483419072805,0.018716125643046037
0.112,3.697863704597243e-5,0.02496302136295403,0.018722266022215522
0.116,3.027554735431562e-5,0.024969724452645687,0.018727293339484266
0.12,2.4787521681282843e-5,0.024975212478318718,0.01873140935873904
0.124,2.0294306294062642e-5,0.024979705693705938,0.01873477927027945
0.128,1.6615572677789938e-5,0.02498338442732221,0.01873753832049166
0.132,1.360368033096997e-5,0.02498639631966903,0.01873979723975177
0.136,1.1137751439084983e-5,0.024988862248560915,0.018741646686420685
0.14,9.118819624632951e-6,0.024990881180375367,0.018743160885281523
0.144,7.465858058452495e-6,0.02499253414194155,0.01874440060645616
0.148,6.112527590551479e-6,0.02499388747240945,0.01874541560430709
0.152,5.0045143163886085e-6,0.02499499548568361,0.018746246614262708
0.156,4.0973497760319745e-6,0.02499590265022397,0.018746926987667976
0.16,3.3546262674341892e-6,0.024996645373732567,0.018747484030299424
0.164,2.7465356899395455e-6,0.02499725346431006,0.018747940098232545
0.168,2.2486732335810646e-6,0.02499775132676642,0.018748313495074817
0.172,1.8410579303581367e-6,0.024998158942069644,0.018748619206552235
0.176,1.5073307456752464e-6,0.024998492669254326,0.018748869501940744
0.18,1.2340980362679716e-6,0.024998765901963732,0.0187490744264728
0.184,1.0103940146930927e-6,0.024998989605985306,0.01874924220448898
0.188,8.272406526451354e-7,0.024999172759347356,0.01874937956951052
0.192,6.772873625104997e-7,0.024999322712637488,0.018749492034478114
0.196,5.545159922119373e-7,0.024999445484007787,0.01874958411300584
0.2,4.5399929589746444e-7,0.024999546000704104,0.01874965950052808
