time,S1_,S2_
0.0,1.5e-5,0.0
0.4,1.0465144891065358e-5,4.534855108934642e-6
0.8,7.301283839400978e-6,7.698716160599022e-6
1.2,5.0939328846761634e-6,9.906067115323837e-6
1.6,3.553916380356011e-6,1.144608361964399e-5
2.0,2.479483323330356e-6,1.2520516676669645e-5
2.4,1.7298768155905143e-6,1.3270123184409486e-5
2.8,1.206894101360035e-6,1.3793105898639965e-5
3.2,8.420214425363223e-7,1.4157978557463678e-5
3.6,5.874584265038589e-7,1.441254157349614e-5
4.0,4.098558367090907e-7,1.459014416329091e-5
4.4,2.859467144015924e-7,1.4714053285598407e-5
4.8,1.9949825313185772e-7,1.4800501746868141e-5
5.2,1.3918520831216849e-7,1.4860814791687831e-5
5.6,9.710622477046388e-8,1.4902893775229536e-5
6.0,6.77487141454344e-8,1.4932251285854565e-5
6.4,4.726667397239944e-8,1.4952733326027601e-5
6.8,3.297683944795977e-8,1.4967023160552041e-5
7.2,2.300716018638293e-8,1.4976992839813617e-5
7.6,1.6051550997879218e-8,1.4983948449002122e-5
8.0,1.1198787122777566e-8,1.4988801212877222e-5
8.4,7.813128660779787e-9,1.499218687133922e-5
8.8,5.45103489750221e-9,1.4994548965102498e-5
9.2,3.80305800044052e-9,1.499619694199956e-5
9.6,2.653303533631565e-9,1.4997346696466368e-5
10.0,1.8511470588171475e-9,1.4998148852941183e-5
10.4,1.2915014815766124e-9,1.4998708498518423e-5
10.8,9.010500072500639e-10,1.499909894999275e-5
11.2,6.286412587557312e-10,1.4999371358741245e-5
11.6,4.385881237690656e-10,1.4999561411876231e-5
12.0,3.059925491123682e-10,1.4999694007450888e-5
12.4,2.1348375917900046e-10,1.4999786516240821e-5
12.8,1.489425640379884e-10,1.4999851057435962e-5
13.2,1.0391369947213908e-10,1.4999896086300529e-5
13.6,7.249812931444477e-11,1.4999927501870686e-5
14.0,5.05802279780858e-11,1.4999949419772021e-5
14.4,3.5288626794524747e-11,1.4999964711373206e-5
14.8,2.4620039509912585e-11,1.499997537996049e-5
15.2,1.7176819223926443e-11,1.4999982823180777e-5
15.6,1.1983859810327643e-11,1.499998801614019e-5
16.0,8.360854520598773e-12,1.4999991639145479e-5
16.4,5.833170592322477e-12,1.4999994166829408e-5
16.8,4.0696650273415414e-12,1.4999995930334972e-5
17.2,2.839308892765132e-12,1.4999997160691107e-5
17.6,1.980918300451878e-12,1.4999998019081699e-5
18.0,1.3820391686740508e-12,1.4999998617960832e-5
18.4,9.642155973033758e-13,1.4999999035784402e-5
18.8,6.72711791417536e-13,1.4999999327288209e-5
19.2,4.693356500552493e-13,1.499999953066435e-5
19.6,3.274453278655295e-13,1.4999999672554673e-5
20.0,2.2845085333447055e-13,1.4999999771549146e-5
