time,S1,S2
0.0,0.0015,0.0
0.1,0.0014925187187890237,7.48128121097634e-6
0.2,0.0014702980099601335,2.970199003986638e-5
0.3,0.0014339962227496706,6.600377725032938e-5
0.4,0.0013846745195800134,0.00011532548041998675
0.5,0.0013237453538771503,0.00017625464612284968
0.6,0.0012529053171175275,0.00024709468288247236
0.7,0.0011740568073634163,0.0003259431926365835
0.8,0.001089223555611878,0.0004107764443881217
0.9,0.0010004652162893142,0.0004995347837106857
1.0,0.0009097959895693775,0.0005902040104306222
1.1,0.0008191116399499017,0.0006808883600500981
1.2,0.0007301283839220084,0.0007698716160779915
1.3,0.0006443360373004473,0.0008556639626995526
1.4,0.0005629666481749277,0.0009370333518250721
1.5,0.0004869787008273359,0.0010130212991726639
1.6,0.0004170559504126949,0.001082944049587305
1.7,0.0003536191146453547,0.0011463808853546453
1.8,0.00029684804833031116,0.0012031519516696888
1.9,0.00024671168457013267,0.0012532883154298673
2.0,0.0002030029246358113,0.0012969970753641887
2.1,0.00016537578766278097,0.001334624212337219
2.2,0.00013338242589059894,0.001366617574109401
2.3,0.00010650803037859937,0.0013934919696214005
2.4,8.420214405233215e-5,0.0014157978559476677
2.5,6.590540023951368e-5,0.0014340945997604862
2.6,5.107118197000392e-5,0.0014489288180299959
2.7,3.9182114653073255e-5,0.0014608178853469267
2.8,2.9761642012204276e-5,0.0014702383579877959
2.9,2.2381179050332796e-5,0.0014776188209496672
3.0,1.6663494741677e-5,0.001483336505258323
3.1,1.228305147645454e-5,0.0014877169485235456
3.2,8.964034321711303e-6,0.0014910359656782886
3.3,6.476759992204595e-6,0.0014935232400077954
3.4,4.633073104903499e-6,0.0014953669268950964
3.5,3.2812366678296486e-6,0.0014967187633321704
3.6,2.3007160150302412e-6,0.0014976992839849696
3.7,1.5971493517761722e-6,0.0014984028506482238
3.8,1.0977036266802597e-6,0.0014989022963733196
3.9,7.469331316340135e-7,0.001499253066868366
4.0,5.031939415358696e-7,0.001499496806058464
4.1,3.3561869062766253e-7,0.0014996643813093723
4.2,2.216225404187803e-7,0.0014997783774595812
4.3,1.4489012071642902e-7,0.0014998551098792834
4.4,9.378225579291412e-8,0.001499906217744207
4.5,6.009794618640359e-8,0.0014999399020538139
4.6,3.81290198861398e-8,0.0014999618709801142
4.7,2.395017590798398e-8,0.001499976049824092
4.8,1.4894256535381977e-8,0.0014999851057434647
4.9,9.170351988719144e-9,0.0014999908296480112
5.0,5.589979801741403e-9,0.001499994410020198
