time,S1_,S2_,S3_,S4_
0.0,1.0e-5,1.5e-5,1.0e-5,1.5000000000000002e-5
0.16,1.07448891466344e-5,1.5744889146634402e-5,9.255110853365602e-6,1.6117333719951597e-5
0.32,1.1430860186464977e-5,1.643086018646498e-5,8.569139813535024e-6,1.7146290279697467e-5
0.48,1.2062573334133295e-5,1.7062573334133296e-5,7.937426665866707e-6,1.809386000119994e-5
0.64,1.2644320197733446e-5,1.7644320197733446e-5,7.355679802266555e-6,1.8966480296600168e-5
0.8,1.3180052934266297e-5,1.8180052934266297e-5,6.819947065733705e-6,1.9770079401399445e-5
0.96,1.367341109904947e-5,1.867341109904947e-5,6.3265889009505316e-6,2.0510116648574204e-5
1.12,1.4127746371398532e-5,1.9127746371398532e-5,5.872253628601469e-6,2.11916195570978e-5
1.28,1.4546145324601194e-5,1.9546145324601195e-5,5.453854675398808e-6,2.181921798690179e-5
1.44,1.4931450394878799e-5,1.99314503948788e-5,5.068549605121202e-6,2.2397175592318198e-5
1.6,1.560087171017759e-5,2.060087171017759e-5,9.399128289822414e-6,2.3401307565266382e-5
1.76,1.628671511742737e-5,2.128671511742737e-5,8.71328488257263e-6,2.4430072676141057e-5
1.92,1.691831072780781e-5,2.1918310727807812e-5,8.081689272192192e-6,2.5377466091711712e-5
2.08,1.749994935091225e-5,2.2499949350912254e-5,7.500050649087749e-6,2.6249924026368376e-5
2.24,1.803558240838574e-5,2.3035582408385742e-5,6.964417591614261e-6,2.705337361257861e-5
2.4,1.8528848778387587e-5,2.352884877838759e-5,6.471151221612413e-6,2.779327316758138e-5
2.56,1.898309951659663e-5,2.3983099516596634e-5,6.016900483403368e-6,2.847464927489495e-5
2.72,1.9401420621987618e-5,2.440142062198762e-5,5.598579378012382e-6,2.9102130932981427e-5
2.88,1.9786654001898654e-5,2.4786654001898657e-5,5.213345998101346e-6,2.967998100284798e-5
3.04,2.0141416778923313e-5,2.5141416778923316e-5,4.8585832210766865e-6,3.021212516838497e-5
3.2,2.046811907034899e-5,2.5468119070348993e-5,4.531880929651009e-6,3.070217860552348e-5
3.36,2.076898036166022e-5,2.576898036166022e-5,4.23101963833978e-6,3.115347054249033e-5
3.52,2.1046044584991875e-5,2.604604458499188e-5,3.9539554150081225e-6,3.156906687748781e-5
3.68,2.1301194004520712e-5,2.6301194004520715e-5,3.698805995479286e-6,3.1951791006781065e-5
3.84,2.1536162003983672e-5,2.6536162003983675e-5,3.463837996016328e-6,3.230424300597551e-5
4.0,2.1752544862591014e-5,2.6752544862591017e-5,3.2474551374089844e-6,3.262881729388652e-5
4.16,2.1951812599546666e-5,2.695181259954667e-5,3.0481874004533332e-6,3.292771889932e-5
4.32,2.213531896067831e-5,2.7135318960678314e-5,2.864681039321688e-6,3.320297844101747e-5
4.48,2.230431061523078e-5,2.7304310615230783e-5,2.695689384769218e-6,3.345646592284617e-5
4.64,2.2459935625375796e-5,2.74599356253758e-5,2.5400643746242025e-6,3.3689903438063694e-5
4.8,2.260325124560318e-5,2.7603251245603183e-5,2.3967487543968187e-6,3.390487686840477e-5
4.96,2.2735231105237888e-5,2.773523110523789e-5,2.2647688947621136e-6,3.410284665785683e-5
5.12,2.285677182298581e-5,2.7856771822985812e-5,2.1432281770141913e-6,3.428515773447871e-5
5.28,2.2968699098196597e-5,2.79686990981966e-5,2.031300901803403e-6,3.4453048647294896e-5
5.44,2.3071773320377813e-5,2.8071773320377816e-5,1.928226679622188e-6,3.460765998056672e-5
5.6,2.3166694734800265e-5,2.8166694734800268e-5,1.8333052651997353e-6,3.47500421022004e-5
5.76,2.3254108199775618e-5,2.825410819977562e-5,1.7458918002243833e-6,3.488116229966343e-5
5.92,2.3334607567700944e-5,2.8334607567700947e-5,1.6653924322990575e-6,3.5001911351551414e-5
6.08,2.340873971930665e-5,2.840873971930665e-5,1.5912602806933522e-6,3.5113109578959975e-5
6.24,2.3477008278894327e-5,2.847700827889433e-5,1.5229917211056744e-6,3.521551241834149e-5
6.4,2.353987703595211e-5,2.853987703595211e-5,1.4601229640478913e-6,3.5309815553928166e-5
6.56,2.3597773095829492e-5,2.8597773095829495e-5,1.402226904170509e-6,3.5396659643744234e-5
6.72,2.365108978140081e-5,2.8651089781400814e-5,1.3489102185991919e-6,3.5476634672101214e-5
6.88,2.3700189305032675e-5,2.8700189305032678e-5,1.2998106949673267e-6,3.555028395754901e-5
7.04,2.3745405229335307e-5,2.874540522933531e-5,1.2545947706646948e-6,3.561810784400296e-5
7.2,2.3787044733348988e-5,2.878704473334899e-5,1.2129552666510143e-6,3.568056710002348e-5
7.36,2.382539069934657e-5,2.8825390699346572e-5,1.1746093006534313e-6,3.5738086049019854e-5
7.52,2.386070363452841e-5,2.886070363452841e-5,1.1392963654715918e-6,3.579105545179261e-5
7.68,2.389322344096008e-5,2.8893223440960083e-5,1.1067765590399197e-6,3.583983516144012e-5
7.84,2.392317104528992e-5,2.8923171045289922e-5,1.0768289547100794e-6,3.588475656793488e-5
8.0,2.3950749899640847e-5,2.895074989964085e-5,1.0492501003591537e-6,3.592612484946127e-5
