time,S1_,S2_,S3_,S4_
0.0,1.5,2.0,1.5,4.0
0.2,1.2910619646375918,2.208938035362408,1.8806503278561517,3.6193496721438483
0.4,1.111227330988513,2.388772669011487,2.2250769876896928,3.2749230123103072
0.6,0.9564422283941054,2.5435577716058946,2.536727117246431,2.963272882753569
0.8,0.823217457965587,2.676782542034413,2.8187198157168987,2.6812801842831013
1.0,0.7085498316573676,2.7914501683426325,3.0738773610270997,2.4261226389729003
1.2,0.6098544907209473,2.8901455092790527,3.304753455532643,2.195246544467357
1.4,0.5249066247469657,2.975093375253034,3.51365878473224,1.98634121526776
1.6,0.45179131618296375,3.048208683817036,3.70268414352527,1.79731585647473
1.8,0.38886038920198407,3.1111396107980163,3.873721361143781,1.6262786388562191
2.0,0.3346952430519914,3.1653047569480086,4.028482234570259,1.471517765429741
2.2,0.2880748775920792,3.211925122407921,4.168515661495177,1.3314843385048232
2.4,0.24794835303608417,3.252051646963916,4.295223146907708,1.2047768530922915
2.6,0.21341112203452933,3.2865888779654706,4.409872823827542,1.0901271761724578
2.8,0.1836846485470001,3.316315351453,4.513612142311477,0.9863878576885236
3.0,0.15809884168277108,3.341901158317229,4.607479357723116,0.8925206422768844
3.2,0.13607693467742846,3.3639230653225716,4.692413926257729,0.8075860737422704
3.4,0.1171224947127982,3.382877505287202,4.769265904417479,0.7307340955825202
3.6,0.10080825841873775,3.3991917415812622,4.83880444958584,0.6611955504141597
3.8,0.08676647153879011,3.41323352846121,4.901725525628341,0.5982744743716588
4.0,0.07468052889576146,3.4253194711042387,4.95865886733487,0.5413411326651292
4.2,0.06427794526230267,3.4357220547376977,5.010174278978196,0.4898257210218036
4.4,0.05532435364929412,3.444675646350706,5.056787348687445,0.4432126513125541
4.6,0.047618077161068646,3.4523819228389314,5.098964603304587,0.4010353966954123
4.8,0.04098542065573599,3.4590145793442644,5.137128169554579,0.36287183044542026
5.0,0.0352767373458575,3.4647232626541427,5.171659996849254,0.3283400031507461
5.2,0.03036317254769874,3.4696368274523013,5.202905684440256,0.29709431555974364
5.4,0.026133905831028533,3.473866094168972,5.231177946844016,0.2688220531559835
5.6,0.022493703923856696,3.4775062960761436,5.256759746479121,0.2432402535208786
5.8,0.01936065988711014,3.48063934011289,5.2799071212856274,0.22009287871437175
6.0,0.016664129294124235,3.483335870705876,5.300851737732362,0.1991482622676373
6.2,0.014343081428166869,3.4856569185718334,5.319803206064582,0.18019679393541743
6.4,0.01234520576993207,3.4876547942300684,5.336951198363313,0.16304880163668556
6.6,0.010625604521553434,3.489374395478447,5.352467342847425,0.14753265715257388
6.8,0.009145503644112858,3.4908544963558876,5.366506929068627,0.1334930709313727
7.0,0.007871562900900431,3.4921284370991,5.3792104709582125,0.12078952904178665
7.2,0.00677510083471829,3.493224899165282,5.390705112127002,0.10929488787299717
7.4,0.0058314125300712605,3.4941685874699293,5.401105896010724,0.09889410398927571
7.6,0.005019202598275741,3.4949807974017246,5.4105169162910585,0.08948308370894101
7.8,0.0043201239629087635,3.4956798760370917,5.419032359582387,0.08096764041761248
8.0,0.00371839509907867,3.4962816049009215,5.426737449905631,0.07326255009436804
8.2,0.0032004630103536166,3.4967995369896467,5.433709302921251,0.0662906970787481
8.4,0.002754686411911601,3.4972453135880888,5.440017697262634,0.05998230273736528
8.6,0.002371033327367327,3.4976289666726332,5.445725770600699,0.054274229399300454
8.8,0.0020408196003575264,3.497959180399643,5.450890649275674,0.049109350724324666
9.0,0.0017565587017757743,3.4982434412982246,5.455564022408913,0.04443597759108611
9.2,0.001511884085959388,3.498488115914041,5.459792664768528,0.04020733523147009
9.4,0.0013012906925559064,3.4986987093074444,5.463618898602949,0.036381101397050475
9.6,0.0011200312784972986,3.498879968721503,5.4670810181465885,0.03291898185341077
9.8,0.0009640198552916847,3.4990359801447086,5.470213673455343,0.029786326544655486
10.0,0.0008297395784993582,3.499170260421501,5.473048217196625,0.026951782803374118
