time,S1_,S2_,S3_
0.0,1.0e-6,2.0e-6,1.0e-6
0.08,1.0455983962508466e-6,2.0e-6,1.0e-6
0.16,1.0911967210034668e-6,2.0e-6,1.0e-6
0.24,1.1367949742579675e-6,2.0e-6,1.0e-6
0.32,1.1823931560144614e-6,2.0e-6,1.0e-6
0.4,1.2279912662730104e-6,2.0e-6,1.0e-6
0.48,1.2735893050338913e-6,2.0e-6,1.0e-6
0.56,1.3191872722970451e-6,2.0e-6,1.0e-6
0.64,1.3647851680626426e-6,2.0e-6,1.0e-6
0.72,1.4103829923307952e-6,2.0e-6,1.0e-6
0.8,1.4559807451016156e-6,2.0e-6,1.0e-6
0.88,1.5015784263752145e-6,2.0e-6,1.0e-6
0.96,1.547176036151699e-6,2.0e-6,1.0e-6
1.04,1.5927735744311843e-6,2.0e-6,1.0e-6
1.12,1.638371041213785e-6,2.0e-6,1.0e-6
1.2,1.683968436499617e-6,2.0e-6,1.0e-6
1.28,1.7295657602887696e-6,2.0e-6,1.0e-6
1.36,1.7751630125811828e-6,2.0e-6,1.0e-6
1.44,1.8207601933773361e-6,2.0e-6,1.0e-6
1.52,1.8663573026776377e-6,2.0e-6,1.0e-6
1.6,1.9119543404812643e-6,2.0e-6,1.0e-6
1.68,1.9575513067887663e-6,2.0e-6,1.0e-6
1.76,2.0031482016003424e-6,2.0e-6,1.0e-6
1.84,2.0487450249160435e-6,2.0e-6,1.0e-6
1.92,2.0943417767359814e-6,2.0e-6,1.0e-6
2.0,2.1399384570602686e-6,2.0e-6,1.0e-6
2.08,2.1855350658890175e-6,2.0e-6,1.0e-6
2.16,2.2311316032223395e-6,2.0e-6,1.0e-6
2.24,2.2767280690603467e-6,2.0e-6,1.0e-6
2.32,2.3223244634031514e-6,2.0e-6,1.0e-6
2.4,2.3679207862508637e-6,2.0e-6,1.0e-6
2.48,2.4135170376035984e-6,2.0e-6,1.0e-6
2.56,2.459113217461475e-6,2.0e-6,1.0e-6
2.64,2.504709325824591e-6,2.0e-6,1.0e-6
2.72,2.5503053626930544e-6,2.0e-6,1.0e-6
2.8,2.595901328066989e-6,2.0e-6,1.0e-6
2.88,2.6414972219465526e-6,2.0e-6,1.0e-6
2.96,2.6870930443316844e-6,2.0e-6,1.0e-6
3.04,2.7326887952227466e-6,2.0e-6,1.0e-6
3.12,2.7782844746195965e-6,2.0e-6,1.0e-6
3.2,2.8238800825226e-6,2.0e-6,1.0e-6
3.28,2.8694756189315974e-6,2.0e-6,1.0e-6
3.36,2.915071083847011e-6,2.0e-6,1.0e-6
3.44,2.96066647726865e-6,2.0e-6,1.0e-6
3.52,3.0062617991968127e-6,2.0e-6,1.0e-6
3.6,3.0518570496317806e-6,2.0e-6,1.0e-6
3.68,3.097452228572523e-6,2.0e-6,1.0e-6
3.76,3.1430473360207235e-6,2.0e-6,1.0e-6
3.84,3.188642371975404e-6,2.0e-6,1.0e-6
3.92,3.2342373364374207e-6,2.0e-6,1.0e-6
4.0,3.279832229408847e-6,2.0e-6,1.0e-6
