time,S1,S2,S3
0.0,0.003,0.0,0.0
0.06,0.0028252936007527466,0.00016453229060127365,1.0174108645980224e-5
0.12,0.002660761310151291,0.00030087772695199324,3.836096289671614e-5
0.18,0.0025058106342338124,0.000412781656020729,8.140770974545902e-5
0.24,0.0023598835831999472,0.000503533407781062,0.00013658300901899135
0.3,0.002222454662045155,0.0005760197537630849,0.00020152558419176086
0.36,0.002093028978213137,0.0006327722103330971,0.00027419881145376656
0.42,0.001971140459445404,0.0006760088891577641,0.000352850651396832
0.48,0.0018563501754184225,0.0007076715174929439,0.0004359783070886337
0.54,0.0017482447571219742,0.0007294581801867497,0.0005222970626912762
0.6,0.0016464349082823382,0.0007428522725448782,0.0006107128191727837
0.66,0.0015505540034750993,0.000749148097577207,0.0007002978989476937
0.72,0.0014602567678799142,0.0007494734918307198,0.000790269740289366
0.78,0.001375218033915705,0.0007448098203103214,0.0008799721457739738
0.84,0.0012951315702874372,0.000736009642165331,0.000968858787547232
0.9,0.0012197089792218081,0.000723812314555247,0.001056478706222945
0.96,0.0011486786579253444,0.0007088577715319955,0.00114246357054266
1.02,0.0010817848205192425,0.0006916986878794601,0.0012265164916012974
1.08,0.0010187865769348266,0.0006728112138168472,0.001308402209248326
1.14,0.0009594570654489514,0.0006526044452988418,0.0013879384892522065
1.2,0.0009035826357366251,0.0006314287758665631,0.001464988588396812
1.26,0.000850962079499323,0.0006095832592448909,0.0015394546612557865
1.32,0.000801405905897567,0.0005873220972188761,0.001611271996883557
1.38,0.0007547356591793212,0.000564860354093767,0.001680403986726912
1.44,0.0007107832760464579,0.0005423789875372266,0.0017468377364163155
1.5,0.0006693904804453306,0.0005200292753401505,0.001810580244214519
1.56,0.00063040821360233,0.0004979367083407187,0.0018716550780569514
1.62,0.0005936960972508759,0.0004762044119457596,0.0019300994908033648
1.68,0.0005591219281182682,0.00045491615127835647,0.0019859619206033753
1.74,0.0005265612018510698,0.0004341389687468534,0.002039299829402077
1.8,0.000495896664664966,0.0004139254973210276,0.0020901778380140066
1.86,0.00046701789110404783,0.0003943159875666045,0.0021386661213293476
1.92,0.000439820886391098,0.00037534008235001184,0.00218483903125889
1.98,0.0004142077119327323,0.000357018369047405,0.0022287739190198627
2.04,0.0003900861326353518,0.0003393637356713991,0.0022705501316932493
2.1,0.0003673692847590446,0.00032238255429096086,0.0023102481609499946
2.16,0.0003459753631141586,0.00030607571248614116,0.0023479489243997003
2.22,0.0003258273264749575,0.00029043951091697044,0.0023837331626080723
2.28,0.0003068526201466879,0.0002754664433140005,0.0024176809365393116
2.34,0.0002889829146915592,0.0002611458730230947,0.002449871212285346
2.4,0.00027215385986833227,0.0002474646187173891,0.0024803815214142788
2.46,0.0002563048529020831,0.00023440746035801127,0.0025092876867399056
2.52,0.00024137882024880176,0.0002219575752925855,0.002536663604458613
2.58,0.00022732201206864197,0.0002100969130137995,0.0025625810749175587
2.64,0.00021408380866925472,0.00019880651629217199,0.0025871096750385734
2.7,0.00020161653821934922,0.0001880667953863898,0.002610316666394261
2.76,0.0001898753050790376,0.00017785776124767274,0.00263226693367329
2.82,0.00017881782812694363,0.00016815922290631615,0.0026530229489667404
2.88,0.00016840428850256573,0.00015895095370443922,0.002672644757792995
2.94,0.00015859718621521416,0.00015021283039167083,0.0026911899833931153
3.0,0.00014936120510371682,0.00014192494857668324,0.0027087138463196
