time,S1_,S2_
0.0,0.0011250000000000001,0.0015
0.004,0.0009210720979823404,0.0017039279020176596
0.008,0.0007541100540728474,0.0018708899459271527
0.012,0.0006174130913541481,0.002007586908645852
0.016,0.0005054950849554278,0.0021195049150445726
0.02,0.00041386437036029664,0.0022111356296397036
0.024,0.00033884348762324476,0.0022861565123767553
0.028,0.00027742158379772937,0.002347578416202271
0.032,0.00022713358221692143,0.0023978664177830788
0.036,0.00018596124891842329,0.002439038751081577
0.04,0.00015225219334680744,0.0024727478066531926
0.044,0.00012465355291827487,0.002500346447081725
0.048,0.00010205769718396829,0.0025229423028160316
0.052,8.355777527891068e-5,0.0025414422247210895
0.056,6.841132027836326e-5,0.002556588679721637
0.06,5.6010451767612246e-5,0.0025689895482323877
0.064,4.585747935984369e-5,0.0025791425206401564
0.068,3.754492861817119e-5,0.002587455071381829
0.072,3.0739187680200786e-5,0.0025942608123197992
0.076,2.5167118269437065e-5,0.002599832881730563
0.08,2.060509369528181e-5,0.0026043949063047182
0.084,1.6870023878608373e-5,0.002608129976121392
0.088,1.3812007354498528e-5,0.0026111879926455014
0.092,1.1308315181436552e-5,0.0026136916848185634
0.096,9.258465407000822e-6,0.002615741534592999
0.1,7.580190354192514e-6,0.0026174198096458076
0.104,6.2061349563247015e-6,0.0026187938650436755
0.108,5.081153546100671e-6,0.0026199188464538993
0.112,4.160096670005047e-6,0.002620839903329995
0.116,3.405999079367055e-6,0.002621594000920633
0.12,2.788596190700017e-6,0.0026222114038093
0.124,2.2831094595254e-6,0.0026227168905404745
0.128,1.8692519272570934e-6,0.0026231307480727426
0.132,1.5304140380992565e-6,0.0026234695859619008
0.136,1.2529970376116915e-6,0.002623747002962388
0.14,1.0258672084101626e-6,0.00262397413279159
0.144,8.399090320461145e-7,0.002624160090967954
0.148,6.876593542903762e-7,0.0026243123406457097
0.152,5.63007860920121e-7,0.0026244369921390796
0.156,4.609518500778093e-7,0.002624539048149922
0.16,3.7739545530922654e-7,0.0026246226045446904
0.164,3.089852652736851e-7,0.002624691014734726
0.168,2.5297573893089205e-7,0.002624747024261069
0.172,2.0711901728336733e-7,0.0026247928809827164
0.176,1.695747089898033e-7,0.00262483042529101
0.18,1.3883602915655894e-7,0.0026248611639708434
0.184,1.1366932672349898e-7,0.0026248863306732764
0.188,9.306457347607478e-8,0.002624906935426524
0.192,7.619482832703905e-8,0.002624923805171673
0.196,6.238304915692037e-8,0.0026249376169508428
0.2,5.10749208155463e-8,0.0026249489250791845
