time,S1,S2
0.0,0.15000000000000002,0.2
0.3,0.13916152294928305,0.21083847705071698
0.6,0.1291061964637587,0.22089380353624133
0.9,0.11977743281390588,0.23022256718609416
1.2,0.11112273310225779,0.23887726689774225
1.5,0.10309339181866059,0.24690660818133944
1.8,0.09564422274326813,0.2543557772567319
2.1,0.08873330465502434,0.26126669534497565
2.4,0.08232174541412916,0.26767825458587086
2.7,0.07637346309117474,0.27362653690882527
3.0,0.07085498291121209,0.2791450170887879
3.3,0.06573524886981458,0.28426475113018546
3.6,0.06098544896113106,0.28901455103886897
3.9,0.05657885303454105,0.29342114696545896
4.2,0.05249066236746275,0.2975093376325373
4.5,0.048697870105066356,0.30130212989493366
4.8,0.04517913178787709,0.30482086821212295
5.1,0.04191464523410051,0.3080853547658995
5.4,0.03888603909795559,0.3111139609020444
5.7,0.036076269481878476,0.31392373051812156
6.0,0.03346952402243695,0.31653047597756306
6.3,0.031051132902328075,0.31894886709767195
6.6,0.02880748629337692,0.3211925137066231
6.9,0.02672595776628778,0.3232740422337122
7.2,0.024794833233544727,0.3252051667664553
7.5,0.023003245027043446,0.32699675497295655
7.8,0.021341110738300487,0.3286588892616995
8.1,0.019799076478356145,0.3302009235216439
8.4,0.018368464238091235,0.3316315357619088
8.7,0.01704122305086749,0.33295877694913256
9.0,0.015809883685074647,0.3341901163149254
9.3,0.01466751660877323,0.3353324833912268
9.6,0.013607692994237893,0.3363923070057621
9.9,0.012624448539254051,0.337375551460746
10.2,0.011712249900944547,0.3382877500990555
10.5,0.010865963555677313,0.3391340364443227
10.8,0.010080826911043174,0.33991917308895686
11.1,0.009352421503509387,0.34064757849649063
11.4,0.008676648131342213,0.3413233518686578
11.7,0.008049703787187657,0.34195029621281237
12.0,0.00746806025549007,0.34253193974450996
12.3,0.00692844425748273,0.3430715557425173
12.6,0.0064278190302852626,0.34357218096971476
12.9,0.005963367236674144,0.3440366327633259
13.2,0.0055324751102897125,0.34446752488971033
13.5,0.005132717746805242,0.3448672822531948
13.8,0.0047618454567614965,0.34523815454323853
14.1,0.004417771105414086,0.34558222889458595
14.4,0.004098558367138863,0.3459014416328612
14.7,0.003802410828451429,0.34619758917154864
15.0,0.003527661878440485,0.3464723381215596
