time,S1,S2,S3
0.0,1.0,0.5,0.375
0.05,0.7788007830714977,0.7211992169285023,0.5408994126963768
0.1,0.6065306597129227,0.8934693402870773,0.6701020052153079
0.15,0.4723665527415383,1.0276334472584616,0.7707250854438462
0.2,0.36787944117834553,1.1321205588216543,0.8490904191162407
0.25,0.2865047968664915,1.2134952031335084,0.9101214023501314
0.3,0.22313016021057824,1.026869839789426,0.7701523798420695
0.35,0.1737739435555305,1.0762260564444739,0.8071695423333554
0.4,0.13533528330841604,1.1146647166915882,0.8359985375186911
0.45,0.10539922457538047,1.144600775424624,0.858450581568468
0.5,0.0820849986607748,1.1679150013392294,0.8759362510044221
0.55,0.0639278612306325,1.1860721387693718,0.8895541040770288
0.6,0.04978706836869982,1.2002129316313044,0.9001596987234783
0.65,0.038774207844928396,1.211225792155076,0.908419344116307
0.7,0.030197383430067344,1.219802616569937,0.9148519624274527
0.75,0.023517745853960163,1.226482254146044,0.919861690609533
0.8,0.018315638892637535,1.231684361107367,0.9237632708305252
0.85,0.014264233910847282,1.235735766089157,0.9268018245668678
0.9,0.011108996536248856,1.2388910034637555,0.9291682525978167
0.95,0.008651695204068144,1.2413483047959362,0.9310112285969521
1.0,0.00673794699925095,1.2432620530007534,0.932446539750565
1.05,0.005247518397773246,1.2447524816022313,0.9335643612016735
1.1,0.00408677143848196,1.2459132285615224,0.9344349214211418
1.15,0.003182780796263591,1.2468172192037408,0.9351129144028056
1.2,0.002478752175793261,1.2475212478242113,0.9356409358681584
1.25,0.0019304541360563832,1.2480695458639481,0.9360521593979612
1.3,0.0015034391927234024,1.248496560807281,0.9363724206054609
1.35,0.0011708796202831542,1.2488291203797213,0.936621840284791
1.4,0.0009118819653906572,1.2490881180346136,0.9368160885259602
1.45,0.0007101743886597808,1.2492898256113447,0.9369673692085085
1.5,0.0005530843698641819,1.2494469156301402,0.9370851867226051
1.55,0.00043074254046180646,1.2495692574595425,0.9371769430946568
1.6,0.00033546262778832303,1.2496645373722162,0.9372484030291621
1.65,0.0002612585571474379,1.249738741442857,0.9373040560821426
1.7,0.0002034683689400782,1.2497965316310644,0.9373473987232983
1.75,0.00015846132504900598,1.2498415386749555,0.9373811540062167
1.8,0.00012340980400445036,1.2498765901959998,0.9374074426469998
1.85,9.611165202046449e-5,1.2499038883479838,0.9374279162609879
1.9,7.485182985034455e-5,1.2499251481701539,0.9374438611276155
1.95,5.8294663687652194e-5,1.2499417053363167,0.9374562790022375
2.0,4.5399929739638255e-5,1.2499546000702646,0.9374659500526985
2.05,3.535750083006234e-5,1.2499646424991742,0.9374734818743806
2.1,2.7536449327289536e-5,1.249972463550677,0.9374793476630078
2.15,2.1445408304178857e-5,1.2499785545917002,0.9374839159437751
2.2,1.670170077938265e-5,1.249983298299225,0.9374874737244188
2.25,1.3007297642500557e-5,1.249986992702362,0.9374902445267714
2.3,1.0130093592015663e-5,1.2499898699064123,0.9374924024298092
2.35,7.889324821485361e-6,1.2499921106751828,0.9374940830063871
2.4,6.144212347415347e-6,1.249993855787657,0.9374953918407428
2.45,4.785117387538498e-6,1.2499952148826168,0.9374964111619626
2.5,3.7266531685016034e-6,1.249996273346836,0.9374972050101269
