time,S1_,S2_,S3_,S4_
0.0,1.0e-5,1.5e-5,1.0e-5,1.5000000000000002e-5
0.2,1.0921716851678924e-5,1.5921716851678924e-5,9.078283148321077e-6,1.6382575277518385e-5
0.4,1.1753222485490786e-5,1.6753222485490785e-5,8.246777514509216e-6,1.762983372823618e-5
0.6,1.250334614635463e-5,1.750334614635463e-5,7.496653853645371e-6,1.8755019219531944e-5
0.8,1.3180052934266297e-5,1.8180052934266297e-5,6.819947065733705e-6,1.9770079401399445e-5
1.0,1.3790528380778916e-5,1.8790528380778917e-5,6.209471619221086e-6,2.0685792571168373e-5
1.2,1.4341254747724269e-5,1.934125474772427e-5,5.658745252275732e-6,2.1511882121586403e-5
1.4,1.4838079858357438e-5,1.9838079858357437e-5,5.161920141642565e-6,2.2257119787536156e-5
1.6,1.560087171017759e-5,2.060087171017759e-5,9.399128289822414e-6,2.3401307565266382e-5
1.8,1.644952607563628e-5,2.1449526075636284e-5,8.55047392436372e-6,2.4674289113454424e-5
2.0,1.721512006989287e-5,2.221512006989287e-5,7.784879930107131e-6,2.5822680104839305e-5
2.2,1.790578306284629e-5,2.2905783062846294e-5,7.09421693715371e-6,2.6858674594269435e-5
2.4,1.8528848778387587e-5,2.352884877838759e-5,6.471151221612413e-6,2.779327316758138e-5
2.6,1.9090933166630233e-5,2.4090933166630236e-5,5.909066833369767e-6,2.863639974994535e-5
2.8,1.9598004654576635e-5,2.4598004654576638e-5,5.401995345423364e-6,2.9397006981864953e-5
3.0,2.005544752134999e-5,2.5055447521349995e-5,4.944552478650007e-6,3.0083171282024988e-5
3.2,2.046811907034899e-5,2.5468119070348993e-5,4.531880929651009e-6,3.070217860552348e-5
3.4,2.0840401205854364e-5,2.5840401205854363e-5,4.159598794145638e-6,3.126060180878154e-5
3.6,2.1176246962101158e-5,2.617624696210116e-5,3.823753037898843e-6,3.1764370443151736e-5
3.8,2.147922247770549e-5,2.6479222477705494e-5,3.5207775222945093e-6,3.2218833716558236e-5
4.0,2.1752544862591014e-5,2.6752544862591017e-5,3.2474551374089844e-6,3.262881729388652e-5
4.2,2.1999116358474207e-5,2.699911635847421e-5,3.000883641525793e-6,3.299867453771131e-5
4.4,2.2221555155825647e-5,2.722155515582565e-5,2.7784448441743524e-6,3.333233273373847e-5
4.6,2.2422223194848254e-5,2.7422223194848257e-5,2.5777768051517474e-6,3.363333479227238e-5
4.8,2.260325124560318e-5,2.7603251245603183e-5,2.3967487543968187e-6,3.390487686840477e-5
5.0,2.2766561533120518e-5,2.776656153312052e-5,2.2334384668794833e-6,3.4149842299680776e-5
5.2,2.2913888148475868e-5,2.791388814847587e-5,2.0861118515241306e-6,3.43708322227138e-5
5.4,2.3046795462126987e-5,2.804679546212699e-5,1.9532045378730115e-6,3.457019319319048e-5
5.6,2.3166694734800265e-5,2.8166694734800268e-5,1.8333052651997353e-6,3.47500421022004e-5
5.8,2.3274859102740185e-5,2.8274859102740188e-5,1.7251408972598138e-6,3.491228865411028e-5
6.0,2.33724370966784e-5,2.8372437096678403e-5,1.6275629033216003e-6,3.50586556450176e-5
6.2,2.3460464837014386e-5,2.846046483701439e-5,1.5395351629856146e-6,3.5190697255521577e-5
6.4,2.353987703595211e-5,2.853987703595211e-5,1.4601229640478913e-6,3.5309815553928166e-5
6.6,2.3611516922609333e-5,2.8611516922609336e-5,1.388483077390668e-6,3.5417275383914e-5
6.8,2.3676145196785952e-5,2.8676145196785955e-5,1.3238548032140497e-6,3.551421779517893e-5
7.0,2.3734448106171493e-5,2.8734448106171496e-5,1.2655518938285065e-6,3.5601672159257236e-5
7.2,2.3787044733348988e-5,2.878704473334899e-5,1.2129552666510143e-6,3.568056710002348e-5
7.4,2.3834493569477487e-5,2.883449356947749e-5,1.1655064305225127e-6,3.575174035421623e-5
7.6,2.3877298444379966e-5,2.887729844437997e-5,1.1227015556200327e-6,3.581594766656995e-5
7.8,2.391591387659461e-5,2.891591387659461e-5,1.0840861234053924e-6,3.5873870814891916e-5
8.0,2.3950749899582365e-5,2.8950749899582368e-5,1.0492501004176356e-6,3.592612484937355e-5
8.2,2.3982176415616553e-5,2.8982176415616556e-5,1.017823584383446e-6,3.597326462342483e-5
8.4,2.4010527123404065e-5,2.9010527123404067e-5,9.894728765959354e-7,3.601579068510609e-5
8.6,2.403610306160877e-5,2.903610306160877e-5,9.6389693839123e-7,3.6054154592413155e-5
8.8,2.4059175805372712e-5,2.9059175805372715e-5,9.408241946272863e-7,3.608876370805907e-5
9.0,2.407999034984307e-5,2.9079990349843075e-5,9.20009650156927e-7,3.6119985524764604e-5
9.2,2.4098767711846255e-5,2.9098767711846258e-5,9.012322881537426e-7,3.614815156776938e-5
9.4,2.4115707276600912e-5,2.9115707276600915e-5,8.842927233990871e-7,3.6173560914901367e-5
9.6,2.413098891488607e-5,2.9130988914886073e-5,8.69011085113927e-7,3.6196483372329105e-5
9.8,2.414477489298155e-5,2.9144774892981552e-5,8.5522510701845e-7,3.6217162339472325e-5
10.0,2.4157211595678752e-5,2.9157211595678755e-5,8.427884043212461e-7,3.623581739351813e-5
