time,S1,S2
0.0,0.015,0.015
0.1,0.01357256127053936,0.01642743872946064
0.2,0.012280961296170036,0.017719038703829963
0.3,0.011112273310186594,0.0188877266898134
0.4,0.010054800690935293,0.019945199309064705
0.5,0.009097959900104348,0.020902040099895648
0.6,0.008232174548052319,0.021767825451947678
0.7,0.007448779561148834,0.022551220438851164
0.8,0.006739934464387322,0.023260065535612676
0.9,0.00609854489933555,0.023901455100664448
1.0,0.0055181916181651774,0.02448180838183482
1.1,0.004993066253457425,0.025006933746542573
1.2,0.004517913175660055,0.025482086824339945
1.3,0.004087976904930693,0.025912023095069306
1.4,0.003698954502948893,0.026301045497051104
1.5,0.003346952473523926,0.026653047526476074
1.6,0.0030284478365185,0.0269715521634815
1.7,0.002740252898937857,0.027259747101062142
1.8,0.0024794833388484703,0.027520516661151528
1.9,0.002243529302392761,0.027756470697607238
2.0,0.0020300292641680035,0.027969970735831993
2.1,0.0018368464166763328,0.028163153583323663
2.2,0.0016620473353487597,0.02833795266465124
2.3,0.0015038826133059106,0.028496117386694088
2.4,0.0013607692607990102,0.02863923073920099
2.5,0.0012312749569344265,0.028768725043065574
2.6,0.0011141036811858943,0.028885896318814105
2.7,0.0010080827264392315,0.028991917273560767
2.8,0.000912150981629959,0.02908784901837004
2.9,0.0008253483279585069,0.02917465167204149
3.0,0.0007468060298160305,0.029253193970183968
3.1,0.0006757380269461337,0.029324261973053864
3.2,0.0006114330518985633,0.029388566948101436
3.3,0.0005532475064991814,0.029446752493500816
3.4,0.0005005990328689948,0.029499400967131002
3.5,0.0004529607084613864,0.029547039291538613
3.6,0.00040985578068161434,0.029590144219318385
3.7,0.00037085284580846197,0.029629147154191536
3.8,0.00033556153224379836,0.0296644384677562
3.9,0.0003036286354597599,0.029696371364540237
4.0,0.00027473455857622396,0.029725265441423773
4.1,0.00024859011472793774,0.02975140988527206
4.2,0.0002249336381540986,0.0297750663618459
4.3,0.00020352836814928945,0.02979647163185071
4.4,0.00018416007808297574,0.029815839921917022
4.5,0.00016663492739620427,0.029833365072603795
4.6,0.0001507775182282246,0.029849222481771773
4.7,0.0001364291401132692,0.02986357085988673
4.8,0.00012344618601894085,0.029876553813981056
4.9,0.00011169872086758866,0.02988830127913241
5.0,0.00010106917960691114,0.029898930820393087
