time,S1_,S2_
0.0,1.5e-6,1.0e-6
0.1,1.2910619646375868e-6,1.2089380353624132e-6
0.2,1.1112273310225889e-6,1.3887726689774111e-6
0.3,9.564422274328762e-7,1.5435577725671238e-6
0.4,8.232174541413245e-7,1.6767825458586755e-6
0.5,7.085498291121716e-7,1.7914501708878284e-6
0.6,6.098544896122996e-7,1.8901455103877004e-6
0.7,5.249066236900866e-7,1.9750933763099133e-6
0.8,4.5179131802071283e-7,2.048208681979287e-6
0.9,3.888603910467613e-7,2.1111396089532387e-6
1.0,3.346952403066487e-7,2.1653047596933514e-6
1.1,2.880748629011637e-7,2.2119251370988364e-6
1.2,2.479483323038349e-7,2.252051667696165e-6
1.3,2.1341110735733442e-7,2.2865888926426653e-6
1.4,1.8368464236041582e-7,2.316315357639584e-6
1.5,1.5809883682494077e-7,2.3419011631750593e-6
1.6,1.3607692992387637e-7,2.3639230700761232e-6
1.7,1.1712249902054482e-7,2.382877500979455e-6
1.8,1.0080826911431363e-7,2.399191730885686e-6
1.9,8.676648132015946e-8,2.4132335186798404e-6
2.0,7.468060253716603e-8,2.4253193974628335e-6
2.1,6.427819028867743e-8,2.4357218097113222e-6
2.2,5.532475109494334e-8,2.4446752489050565e-6
2.3,4.761845456005567e-8,2.452381545439944e-6
2.4,4.098558366439327e-8,2.459014416335606e-6
2.5,3.527661877661029e-8,2.464723381223389e-6
2.6,3.036286716903932e-8,2.46963713283096e-6
2.7,2.613356196255558e-8,2.473866438037444e-6
2.8,2.2493365230861664e-8,2.477506634769138e-6
2.9,1.9360218869661187e-8,2.4806397811303383e-6
3.0,1.6663494801761515e-8,2.483336505198238e-6
3.1,1.4342402892821422e-8,2.485657597107178e-6
3.2,1.2344620572914226e-8,2.4876553794270854e-6
3.3,1.0625113391790623e-8,2.4893748866082086e-6
3.4,9.145119846672842e-9,2.4908548801533265e-6
3.5,7.87127759538248e-9,2.492128722404617e-6
3.6,6.774871412460483e-9,2.493225128587539e-6
3.7,5.831185867601596e-9,2.494168814132398e-6
3.8,5.0189481863373455e-9,2.494981051813662e-6
3.9,4.319848737638599e-9,2.495680151262361e-6
4.0,3.7181282624919254e-9,2.4962818717375075e-6
4.1,3.200222652259969e-9,2.4967997773477395e-6
4.2,2.7544571652496167e-9,2.49724554283475e-6
4.3,2.3707832537253557e-9,2.4976292167462743e-6
4.4,2.0405520556984855e-9,2.497959447944301e-6
4.5,1.75631943088133e-9,2.498243680569118e-6
4.6,1.5116781412800548e-9,2.4984883218587196e-6
4.7,1.3011134339559425e-9,2.498698886566043e-6
4.8,1.1198787108492137e-9,2.49888012128915e-6
4.9,9.638885390581781e-10,2.4990361114609413e-6
5.0,8.296265539450912e-10,2.499170373446054e-6
