time,S1,S2
0.0,1.0,1.5
0.2,0.9048374180359595,1.5951625819640403
0.4,0.8187307530779774,1.6812692469220225
0.6,0.7408182206817161,1.759181779318284
0.8,0.670320046035647,1.829679953964353
1.0,0.6065306597126991,1.8934693402873009
1.2,0.5488116360943412,1.9511883639056586
1.4,0.49658530379145976,2.0034146962085404
1.6,0.4493289641179943,2.0506710358820057
1.8,0.40656965974164694,2.093430340258353
2.0,0.3678794411726693,2.1321205588273306
2.2,0.33287108369889395,2.167128916301106
2.4,0.30119421191279405,2.198805788087206
2.6,0.27253179303605546,2.227468206963944
2.8,0.24659696394478137,2.2534030360552184
3.0,0.2231301601509662,2.2768698398490335
3.2,0.20189651799761754,2.2981034820023822
3.4,0.18268352405410623,2.3173164759458937
3.6,0.16529888822264954,2.3347011117773504
3.8,0.14956861922513826,2.350431380774862
4.0,0.13533528323930988,2.3646647167606902
4.2,0.12245642825530134,2.3775435717446984
4.4,0.11080315836469139,2.3891968416353087
4.6,0.10025884372394792,2.3997411562760522
4.8,0.09071795329048836,2.4092820467095115
5.0,0.08208499862708124,2.4179150013729185
5.2,0.07427357821779115,2.4257264217822088
5.4,0.06720551274231068,2.432794487257689
5.6,0.06081006262810058,2.4391899373718995
5.8,0.055023220057368684,2.444976779942631
6.0,0.04978706836850826,2.4502129316314916
6.2,0.045049202395069037,2.4549507976049307
6.4,0.04076220398081304,2.459237796019187
6.6,0.03688316740299734,2.4631168325970023
6.8,0.03337326996213677,2.466626730037863
7.0,0.030197383423549714,2.46980261657645
7.2,0.02732372244773273,2.472676277552267
7.4,0.0247235264708817,2.4752764735291177
7.6,0.02237077185791389,2.477629228142086
7.8,0.020241911447610263,2.4797580885523893
8.0,0.01831563888996357,2.481684361110036
8.2,0.016572675403178177,2.4834273245968213
8.4,0.014995576820985259,2.4850044231790145
8.6,0.013568559012329236,2.4864314409876704
8.8,0.012277339903414735,2.487722660096585
9.0,0.011108996539281723,2.488891003460718
9.2,0.010051835745527735,2.4899481642544723
9.4,0.009095277102337169,2.4909047228976626
9.6,0.008229747049751051,2.4917702529502486
9.8,0.00744658307105102,2.4925534169289487
10.0,0.006737946999096073,2.4932620530009038
