time,S1,S2
0.0,0.015,0.0
0.1,0.013572561270539399,0.0014274387294606016
0.2,0.01228096129616973,0.002719038703830271
0.3,0.011112273310225749,0.003887726689774252
0.4,0.01005480069053485,0.00494519930946515
0.5,0.009097959895689543,0.005902040104310457
0.6,0.008232174541410859,0.00676782545858914
0.7,0.007448779556873082,0.007551220443126917
0.8,0.006739934461758851,0.008260065538241148
0.9,0.006098544896110562,0.008901455103889438
1.0,0.005518191617581157,0.009481808382418843
1.1,0.004993066255488661,0.010006933744511339
1.2,0.0045179131787003845,0.010482086821299615
1.3,0.0040879768955283955,0.010912023104471605
1.4,0.003698954459134384,0.011301045540865615
1.5,0.003346952402242249,0.011653047597757751
1.6,0.0030284477699539687,0.01197155223004603
1.7,0.0027402528608190643,0.012259747139180936
1.8,0.0024794833233563285,0.01252051667664367
1.9,0.0022435292883594,0.0127564707116406
2.0,0.002030029248561766,0.012969970751438234
2.1,0.0018368464238240044,0.013163153576175994
2.2,0.0016620473754766522,0.013337952624523348
2.3,0.0015038826558736737,0.013496117344126327
2.4,0.0013607692993775683,0.013639230700622432
2.5,0.0012312749793755066,0.013768725020624492
2.6,0.0011141036732266163,0.013885896326773384
2.7,0.0010080826911233196,0.01399191730887668
2.8,0.0009121509394194717,0.014087849060580528
2.9,0.0008253483008758948,0.014174651699124106
3.0,0.0007468060255504153,0.014253193974449584
3.1,0.000675738035922258,0.014324261964077743
3.2,0.0006114330596843885,0.01438856694031561
3.3,0.0005532475110324534,0.014446752488967545
3.4,0.0005005990494367072,0.014499400950563292
3.5,0.00045296075136144396,0.014547039248638555
3.6,0.00040985583673153056,0.01459014416326847
3.7,0.00037085289707709053,0.014629147102922908
3.8,0.00033556157784821265,0.014664438422151786
3.9,0.00030362867169136476,0.014696371328308633
4.0,0.00027473458334599494,0.014725265416654004
4.1,0.00024859013104902567,0.014751409868950974
4.2,0.00022493365232241356,0.014775066347677585
4.3,0.00020352838519869485,0.014796471614801304
4.4,0.0001841600985569223,0.014815839901443077
4.5,0.00016663494807551605,0.014833365051924483
4.6,0.0001507775361712516,0.014849222463828747
4.7,0.00013642915652728327,0.014863570843472715
4.8,0.0001234462057369945,0.014876553794263003
4.9,0.00011169874606550159,0.014888301253934496
5.0,0.00010106920498763848,0.01489893079501236
