time,S1_,S2_,S3_
0.0,1.0,1.5e-15,0.0
0.04,0.8187307530780745,0.18126924692192675,0.005438077407657802
0.08,0.670320046035647,0.32967995396435434,0.01978079723786126
0.12,0.5488116360940346,0.4511883639059667,0.040606952751537
0.16,0.44932896411740864,0.5506710358825927,0.06608052430591112
0.2,0.36787944117156973,0.6321205588284315,0.09481808382426474
0.24,0.30119421191383033,0.698805788086171,0.12578504185551076
0.28,0.2465969639430142,0.7534030360569871,0.1582146375719673
0.32,0.2018965179959173,0.7981034820040841,0.19154483568098019
0.36,0.16529888822331518,0.8347011117766862,0.22536930017970527
0.4,0.13533528323770094,0.8646647167623004,0.25939941502869013
0.44,0.11080315836489289,0.8891968416351084,0.2934349577395858
0.48,0.0907179532918318,0.9092820467081695,0.327341536814941
0.52,0.07427357821547387,0.9257264217845275,0.3610333044959657
0.56,0.06081006262682687,0.9391899373731744,0.39445977369673324
0.6,0.04978706836963155,0.9502129316303697,0.42759581923366635
0.64,0.040762203979488265,0.959237796020513,0.46043414208984623
0.68,0.03337326996124109,0.9666267300387602,0.4929796323197677
0.72,0.02732372244916674,0.9726762775508345,0.5252451898774506
0.76,0.022370771857723494,0.9776292281422778,0.5572486600410984
0.8,0.01831563888895742,0.9816843611110438,0.5890106166666264
0.84,0.014995576821808368,0.9850044231781929,0.6205527866022615
0.88,0.012277339903961881,0.9877226600960394,0.651896955663386
0.92,0.010051835744740997,0.9899481642552603,0.6830642333361298
0.96,0.008229747049641443,0.9917702529503598,0.714074582124259
1.0,0.006737946999625137,0.9932620530003762,0.7449465397502821
1.04,0.005516564421129521,0.9944834355788718,0.7756970797515199
1.08,0.0045165809426000805,0.9954834190574012,0.806341569436495
1.12,0.0036978637169129496,0.9963021362830884,0.8368937944777943
1.16,0.003027554745646451,0.9969724452543549,0.8673660273712888
1.2,0.0024787521766105047,0.9975212478233908,0.8977691230410516
1.24,0.0020294306364251283,0.9979705693635762,0.9281126295081258
1.28,0.0016615572732991604,0.9983384427267021,0.9584049050176341
1.32,0.0013603680376424964,0.9986396319623588,0.9886532356427353
1.36,0.0011137751477832746,0.9988862248522181,1.0188639493492624
1.4,0.0009118819656547057,0.9990881180343467,1.049042523936064
1.44,0.0007465858084167753,0.9992534141915846,1.0791936873269115
1.48,0.0006112527610857814,0.9993887472389156,1.1093215094351963
1.52,0.000500451433423767,0.9994995485665775,1.1394294853658984
1.56,0.0004097349790059202,0.9995902650209955,1.1695206100745648
1.6,0.00033546262792171085,0.9996645373720796,1.1995974448464957
1.64,0.00027465356993660065,0.9997253464300647,1.2296621761089794
1.68,0.0002248673241847116,0.9997751326758166,1.259716667171529
1.72,0.00018410579366495608,0.9998158942063363,1.2897625035261737
1.76,0.000150733075088173,0.9998492669249132,1.3198010323408855
1.8,0.0001234098040652588,0.9998765901959361,1.3498333967645137
1.84,0.00010103940184018361,0.9998989605981612,1.3798605656254626
1.88,8.272406555327296e-5,0.999917275934448,1.4098833590675717
1.92,6.772873647655177e-5,0.9999322712635248,1.4399024706194756
1.96,5.5451599419635965e-5,0.9999445484005817,1.469918486148855
2.0,4.539992975222248e-5,0.9999546000702491,1.4999319001053735
