time,S1_,S2_
0.0,0.6599999999999984,0.15
0.1,0.6123107009768435,0.19768929902315496
0.2,0.5680672644405362,0.2419327355594621
0.3,0.5270207043812412,0.28297929561875723
0.4,0.4889400256499334,0.321059974350065
0.5,0.45361092400203595,0.35638907599796243
0.6,0.4208345800703758,0.3891654199296226
0.7,0.39042654048214775,0.41957345951785063
0.8,0.3622156798221299,0.4477843201778685
0.9,0.3360432376010416,0.4739567623989568
1.0,0.3117619248091243,0.4982380751908741
1.1,0.2892350950272,0.5207649049727984
1.2,0.26833597542926907,0.5416640245707294
1.3,0.24894695335217915,0.5610530466478193
1.4,0.23095891441395935,0.5790410855860391
1.5,0.21427062845707906,0.5957293715429193
1.6,0.198788179862362,0.6112118201376364
1.7,0.18442443902682523,0.6255755609731732
1.8,0.17109857202825374,0.6389014279717447
1.9,0.15873558571965052,0.6512644142803479
2.0,0.1472659056996784,0.66273409430032
2.1,0.13662498477155025,0.6733750152284481
2.2,0.12675293969130869,0.6832470603086898
2.3,0.11759421417089544,0.692405785829103
2.4,0.10909726622688935,0.7009027337731091
2.5,0.10121427811865431,0.7087857218813441
2.6,0.09390088724858807,0.7160991127514104
2.7,0.08711593650532218,0.7228840634946763
2.8,0.0808212426482064,0.729178757351792
2.9,0.07498138142406457,0.7350186185759339
3.0,0.06956348821169744,0.740436511788301
3.1,0.06453707307455249,0.7454629269254459
3.2,0.059873849171668936,0.7501261508283296
3.3,0.055547573571557964,0.7544524264284405
3.4,0.05153389956336463,0.7584661004366338
3.5,0.047810239644797914,0.7621897603552006
3.6,0.04435563840998342,0.765644361590015
3.7,0.04115065461718256,0.7688493453828159
3.8,0.038177251778905616,0.7718227482210929
3.9,0.03541869666287643,0.774581303337122
4.0,0.032859465123185404,0.7771405348768131
4.1,0.03048515473253046,0.7795148452674681
4.2,0.028282403733474994,0.7817175962665235
4.3,0.026238815841637585,0.7837611841583609
4.4,0.0243428904858292,0.7856571095141693
4.5,0.022583958086692578,0.7874160419133059
4.6,0.02095212001055896,0.7890478799894395
4.7,0.019438192864138247,0.7905618071358602
4.8,0.01803365681550621,0.7919663431844922
4.9,0.01673060764527039,0.793269392354728
5.0,0.015521712265218302,0.7944782877347801
