time,S1,S2,S3,S4
0.0,0.02,0.02,0.0,0.0
0.16,0.01569848916638922,0.015424386890726805,0.004301510833610778,0.0002741022756624127
0.32,0.013783038389270747,0.012905900334002877,0.006216961610729255,0.0008771380552678624
0.48,0.012932442256866857,0.011304668133954863,0.0070675577431331465,0.001627774122911986
0.64,0.012607980049072156,0.01016703049457748,0.007392019950927847,0.002440949554494668
0.8,0.012558428645247012,0.00928496228451031,0.007441571354752992,0.003273466360736694
0.96,0.012657135610148928,0.00855473945071083,0.007342864389851077,0.004102396159438088
1.12,0.012837058961491628,0.0079217872892208,0.007162941038508377,0.00491527167227082
1.28,0.013061497532962128,0.007356245427554325,0.006938502467037878,0.005705252105407793
1.44,0.013309818996797004,0.006841203991370027,0.006690181003203002,0.0064686150054269675
1.6,0.013570134555722318,0.006366723890413566,0.006429865444277686,0.007203410665308744
1.76,0.01383540982181942,0.005926686838872869,0.006164590178180585,0.007908722982946542
1.92,0.014101352229295356,0.005517096381580287,0.005898647770704648,0.008584255847715062
2.08,0.014365244914425118,0.005135147197482274,0.0056347550855748866,0.009230097716942836
2.24,0.014625295433999484,0.004778710334905686,0.005374704566000521,0.00984658509909379
2.4,0.014880268704467355,0.004446047192271945,0.00511973129553265,0.010434221512195403
2.56,0.015129278526610042,0.004135650703366238,0.004870721473389964,0.010993627823243797
2.72,0.015371668202298742,0.0038461577322673884,0.004628331797701264,0.011525510470031346
2.88,0.015606941444996076,0.003576301472117361,0.004393058555003931,0.012030639972878707
3.04,0.015834721689319663,0.0033248862472762993,0.004165278310680342,0.012509835442043359
3.2,0.016054727411706226,0.003090774750414596,0.00394527258829378,0.012963952661291623
3.36,0.016266756408474387,0.002872882023937779,0.0037332435915256187,0.0133938743845366
3.52,0.016470675038495763,0.002670172950546082,0.0035293249615042394,0.013800502087949676
3.68,0.016666410177862634,0.002481661417926114,0.0033335898221373704,0.014184748759936514
3.84,0.0168539426327148,0.002306410131201989,0.0031460573672852034,0.014547532501512807
4.0,0.017033301342403384,0.0021435305258374637,0.002966698657596617,0.014889770816565917
4.16,0.017204558019828998,0.0019921824962257297,0.002795441980171004,0.015212375523603265
4.32,0.017367822080023708,0.0018515738279920586,0.002632177919976293,0.015516248252031647
4.48,0.017523235786912554,0.0017209592942681786,0.0024767642130874503,0.01580227649264437
4.64,0.01767096962394577,0.0015996394434271886,0.0023290303760542313,0.016071330180518578
4.8,0.017811217894766765,0.0014869591122588942,0.0021887821052332373,0.016324258782507865
4.96,0.01794419458982,0.0013823057258949471,0.0020558054101800028,0.016561888863925046
5.12,0.018070129533555128,0.0012851074318406647,0.0019298704664448714,0.016785022101714463
5.28,0.018189264838702583,0.0011948311258816575,0.0018107351612974166,0.016994433712820924
5.44,0.018301851673165153,0.0011109804114473553,0.0016981483268348476,0.017190871261717793
5.6,0.018408147347638973,0.001033093535239414,0.001591852652361026,0.017375053812399555
5.76,0.018508412719111526,0.0009607413303931741,0.0014915872808884765,0.017547671388718347
5.92,0.018602909901944287,0.0008935251938395655,0.0013970900980557121,0.01770938470810472
6.08,0.018691900274728227,0.000831075119524852,0.0013080997252717728,0.01786082515520337
6.24,0.01877564276344277,0.000773047800739676,0.0012243572365572288,0.01800259496270309
6.4,0.018854392385713403,0.0007191248155611544,0.0011456076142865978,0.018135267570152245
6.56,0.018928399030711314,0.0006690108988915692,0.0010716009692886838,0.018259388131819744
6.72,0.018997906459153377,0.0006224323097688403,0.0010020935408466235,0.018375474149384532
6.88,0.019063151495404256,0.0005791352905484287,0.0009368485045957459,0.018484016204855822
7.04,0.01912436339843931,0.0005388846237522447,0.000875636601560688,0.018585478774687064
7.2,0.019181763383307807,0.0005014622785230732,0.0008182366166921953,0.01868030110478473
7.36,0.019235564282308614,0.0004666661503375515,0.0007644357176913871,0.018768898131971058
7.52,0.019285970321224862,0.0004343088850827574,0.0007140296787751398,0.0188516614361421
7.68,0.019333176999289187,0.0004042167873648866,0.0006668230007108157,0.018928960211924296
7.84,0.019377371055325415,0.0003762288066426652,0.0006226289446745878,0.019001142248682747
8.0,0.019418730507173264,0.0003501955971345299,0.000581269492826737,0.01906853491003873
