time,S1,S2
0.0,0.09999999999999976,0.15
0.2,0.08607079764250544,0.16392920235749428
0.4,0.07408182206817897,0.17591817793182077
0.6,0.06376281516217884,0.1862371848378209
0.8,0.05488116360941946,0.19511883639058028
1.0,0.04723665527412198,0.20276334472587776
1.2,0.04065696597420156,0.20934303402579815
1.4,0.034993774911322176,0.21500622508867756
1.6,0.030119421191457912,0.21988057880854184
1.8,0.02592402606468185,0.2240759739353179
2.0,0.022313016015100787,0.22768698398489898
2.2,0.019204990862295598,0.23079500913770415
2.4,0.016529888822336535,0.2334701111776632
2.6,0.014227407158767821,0.23577259284123192
2.8,0.012245642825728166,0.23775435717427157
3.0,0.010539922456490465,0.2394600775435093
3.2,0.009071795329174013,0.24092820467082574
3.4,0.00780816660020297,0.24219183339979675
3.6,0.006720551274261962,0.24327944872573778
3.8,0.005784432087692633,0.2442155679123071
4.0,0.004978706836987764,0.245021293163012
4.2,0.004285212686766104,0.24571478731323365
4.4,0.003688316740341961,0.2463116832596578
4.6,0.0031745636380227484,0.246825436361977
4.8,0.002732372244930289,0.24726762775506947
5.0,0.0023517745856377315,0.24764822541436202
5.2,0.002024191144630356,0.24797580885536938
5.4,0.001742237464106103,0.24825776253589366
5.6,0.0014995576821442555,0.24850044231785548
5.8,0.0012906812581234507,0.2487093187418763
6.0,0.0011108996538311724,0.24888910034616857
6.2,0.0009561601931328832,0.24904383980686687
6.4,0.0008229747049819188,0.2491770252950178
6.6,0.0007083408929736897,0.24929165910702605
6.8,0.0006096746565567254,0.24939032534344302
7.0,0.0005247518399168733,0.24947524816008287
7.2,0.00045165809431187197,0.24954834190568786
7.4,0.00038874572437570045,0.24961125427562406
7.6,0.000334596545778514,0.24966540345422122
7.8,0.00028798991580145675,0.24971201008419827
8.0,0.0002478752176696436,0.24975212478233008
8.2,0.00021334817703015817,0.24978665182296958
8.4,0.00018363047771489474,0.24981636952228484
8.6,0.00015805221688352297,0.24984194778311622
8.8,0.0001360368037470533,0.2498639631962527
9.0,0.00011708796208208294,0.24988291203791765
9.2,0.00010077854291438054,0.24989922145708537
9.4,8.674089573531245e-5,0.24991325910426443
9.6,7.46585808371765e-5,0.24992534141916256
9.8,6.42592360297879e-5,0.24993574076396996
10.0,5.530843700981898e-5,0.24994469156298993
