time,S1,S2,S3,S4
0.0,1.0,2.0,1.0,1.5
0.04,0.8939260933277391,1.893926093327739,1.106073906672261,1.5
0.08,0.8077741946009873,1.8077741946009873,1.1922258053990127,1.5
0.12,0.7369707429080565,1.7369707429080565,1.2630292570919435,1.5
0.16,0.6782139183001037,1.6782139183001037,1.3217860816998963,1.5
0.2,0.6290601757117935,1.6290601757117935,1.3709398242882065,1.5
0.24,0.5876624759125404,1.5876624759125404,1.4123375240874596,1.5
0.28,0.5525990048773459,1.552599004877346,1.447400995122654,1.5
0.32,0.5227578579064655,1.5227578579064656,1.4772421420935344,1.5
0.36,0.49725743890038376,1.4972574389003837,1.5027425610996163,1.5
0.4,0.47539028655588683,1.4753902865558868,1.5246097134441132,1.5
0.44,0.45658264471586574,1.4565826447158656,1.5434173552841344,1.5
0.48,0.4403648450017345,1.4403648450017346,1.5596351549982654,1.5
0.52,0.42634926034849274,1.4263492603484929,1.5736507396515071,1.5
0.56,0.4142136537266064,1.4142136537266066,1.5857863462733934,1.5
0.6,0.40368843353143247,1.4036884335314326,1.5963115664685674,1.5
0.64,0.39454677946629396,1.394546779466294,1.605453220533706,1.5
0.68,0.3865969062184343,1.3865969062184342,1.6134030937815658,1.5
0.72,0.3796759392022847,1.3796759392022848,1.6203240607977152,1.5
0.76,0.37364502013460654,1.3736450201346067,1.6263549798653933,1.5
0.8,0.3683853609911725,1.3683853609911725,1.6316146390088275,1.5
0.84,0.3637950367944335,1.3637950367944334,1.6362049632055666,1.5
0.88,0.3597863594273956,1.3597863594273956,1.6402136405726044,1.5
0.92,0.3562837125059708,1.3562837125059708,1.6437162874940292,1.5
0.96,0.3532217551233631,1.353221755123363,1.646778244876637,1.5
1.0,0.350543923105762,1.3505439231057619,1.6494560768942381,1.5
1.04,0.34820117193122624,1.3482011719312261,1.6517988280687739,1.5
1.08,0.3461509173521829,1.3461509173521826,1.6538490826478174,1.5
1.12,0.34435613877699084,1.3443561387769907,1.6556438612230093,1.5
1.16,0.3427846174214507,1.3427846174214506,1.6572153825785494,1.5
1.2,0.34140828673427354,1.3414082867342734,1.6585917132657266,1.5
1.24,0.3402026767618153,1.3402026767618151,1.6597973232381849,1.5
1.28,0.3391464375405021,1.339146437540502,1.660853562459498,1.5
1.32,0.3382209292441764,1.3382209292441762,1.6617790707558238,1.5
1.36,0.33740986889994024,1.33740986889994,1.66259013110006,1.5
1.4,0.3366990252916959,1.3366990252916957,1.6633009747083043,1.5
1.44,0.3360759549712055,1.3360759549712053,1.6639240450287947,1.5
1.48,0.3355297734843709,1.3355297734843707,1.6644702265156293,1.5
1.52,0.33505095683562075,1.3350509568356206,1.6649490431643794,1.5
1.56,0.33463116898138934,1.3346311689813892,1.6653688310186108,1.5
1.6,0.33426311174239803,1.3342631117423978,1.6657368882576022,1.5
1.64,0.3339403941362391,1.3339403941362389,1.6660596058637611,1.5
1.68,0.33365741848477737,1.3336574184847771,1.6663425815152229,1.5
1.72,0.33340928107837503,1.3334092810783746,1.6665907189216254,1.5
1.76,0.33319168547516453,1.3331916854751642,1.6668083145248358,1.5
1.8,0.3330008667988337,1.3330008667988333,1.6669991332011667,1.5
1.84,0.33283352557574497,1.3328335255757446,1.6671664744242554,1.5
1.88,0.3326867698948996,1.3326867698948992,1.6673132301051008,1.5
1.92,0.33255806484522005,1.3325580648452198,1.6674419351547802,1.5
1.96,0.33244518825625624,1.332445188256256,1.667554811743744,1.5
2.0,0.33234619198069887,1.3323461919806985,1.6676538080193015,1.5
