time,S1_,S2_,S3_
0.0,0.1,0.2,0.1
0.04,0.10364164066420745,0.20364164066420745,0.09635835933579256
0.08,0.10664674689800041,0.20664674689800042,0.0933532531019996
0.12,0.1091220869799925,0.2091220869799925,0.09087791302000751
0.16,0.1111580082625081,0.21115800826250808,0.08884199173749191
0.2,0.11283045879539833,0.21283045879539833,0.08716954120460169
0.24,0.1142029419515262,0.2142029419515262,0.08579705804847382
0.28,0.11532832620576455,0.21532832620576456,0.08467167379423546
0.32,0.11625047179655264,0.2162504717965526,0.08374952820344737
0.36,0.11700566189951755,0.21700566189951753,0.08299433810048246
0.4,0.1176238419732836,0.21762384197328358,0.08237615802671641
0.44,0.11812968010027632,0.2181296801002763,0.0818703198997237
0.48,0.11854346575460929,0.21854346575460928,0.08145653424539072
0.52,0.11888186606460804,0.21888186606460802,0.08111813393539197
0.56,0.11915855851143141,0.2191585585114314,0.0808414414885686
0.6,0.11938475781766006,0.21938475781766004,0.08061524218233995
0.64,0.11956965312643368,0.21956965312643367,0.08043034687356633
0.68,0.11972076966873088,0.21972076966873086,0.08027923033126913
0.72,0.11984426725943749,0.21984426725943748,0.08015573274056252
0.76,0.11994518617107315,0.21994518617107314,0.08005481382892686
0.8,0.12002764936625372,0.22002764936625369,0.07997235063374629
0.84,0.12009502860750157,0.22009502860750155,0.07990497139249844
0.88,0.12015008077307682,0.2201500807730768,0.0798499192269232
0.92,0.12019505961328837,0.22019505961328834,0.07980494038671164
0.96,0.12023180732500922,0.22023180732500922,0.07976819267499079
1.0,0.12026182953771085,0.2202618295377108,0.07973817046228916
1.04,0.12028635669463209,0.22028635669463206,0.07971364330536793
1.08,0.12030639427703539,0.22030639427703536,0.07969360572296462
1.12,0.12032276388028616,0.22032276388028613,0.07967723611971385
1.16,0.1203361368144011,0.22033613681440106,0.07966386318559891
1.2,0.1203470615698721,0.22034706156987208,0.07965293843012791
1.24,0.12035598627462092,0.22035598627462089,0.07964401372537909
1.28,0.120363277049701,0.22036327704970096,0.07963672295029901
1.32,0.12036923300801666,0.22036923300801664,0.07963076699198335
1.36,0.12037409851351082,0.22037409851351078,0.0796259014864892
1.4,0.12037807320197755,0.2203780732019775,0.07962192679802246
1.44,0.12038132016283223,0.22038132016283218,0.07961867983716778
1.48,0.12038397263089903,0.220383972630899,0.07961602736910098
1.52,0.12038613945032146,0.22038613945032143,0.07961386054967855
1.56,0.12038790953773162,0.2203879095377316,0.07961209046226839
1.6,0.12038935553034716,0.2203893555303471,0.07961064446965285
1.64,0.12039053676800679,0.22039053676800677,0.07960946323199322
1.68,0.12039150172490776,0.2203915017249077,0.07960849827509225
1.72,0.12039229000094992,0.2203922900009499,0.07960770999905009
1.76,0.1203929339456586,0.22039293394565856,0.07960706605434141
1.8,0.12039345998578695,0.2203934599857869,0.07960654001421306
1.84,0.1203938897090956,0.22039388970909557,0.0796061102909044
1.88,0.12039424075076717,0.22039424075076713,0.07960575924923284
1.92,0.12039452751743428,0.22039452751743424,0.07960547248256573
1.96,0.12039476177750084,0.2203947617775008,0.07960523822249917
2.0,0.12039495314482486,0.22039495314482482,0.07960504685517515
