time,S1,S2,S3
0.0,0.1,0.2,0.1
0.4,0.10364164066420192,0.2036416406642019,0.09635835933579809
0.8,0.10664674689802345,0.20664674689802345,0.09335325310197656
1.2,0.10912208697997101,0.209122086979971,0.090877913020029
1.6,0.11115800826253512,0.2111580082625351,0.08884199173746489
2.0,0.11283045879544877,0.21283045879544876,0.08716954120455124
2.4,0.11420294195154843,0.21420294195154843,0.08579705804845159
2.8,0.1153283262058403,0.2153283262058403,0.08467167379415971
3.2,0.1162504717965052,0.2162504717965052,0.08374952820349481
3.6,0.11700566189982463,0.21700566189982465,0.08299433810017538
4.0,0.11762384197360594,0.21762384197360596,0.08237615802639407
4.4,0.1181296800996512,0.21812968009965122,0.0818703199003488
4.8,0.11854346575383212,0.21854346575383213,0.08145653424616789
5.2,0.11888186606435658,0.21888186606435658,0.08111813393564343
5.6,0.11915855851188051,0.2191585585118805,0.0808414414881195
6.0,0.11938475781767097,0.21938475781767097,0.08061524218232904
6.4,0.1195696531263308,0.2195696531263308,0.0804303468736692
6.8,0.11972076966938136,0.21972076966938137,0.08027923033061865
7.2,0.11984426725986318,0.21984426725986317,0.08015573274013683
7.6,0.11994518617073144,0.21994518617073144,0.08005481382926857
8.0,0.12002764936523004,0.22002764936523003,0.07997235063476997
8.4,0.12009502860754763,0.22009502860754762,0.07990497139245238
8.8,0.12015008077364189,0.2201500807736419,0.07984991922635812
9.2,0.12019505961389675,0.22019505961389677,0.07980494038610327
9.6,0.1202318073244623,0.22023180732446232,0.07976819267553771
10.0,0.12026182953733205,0.22026182953733206,0.07973817046266796
10.4,0.12028635669511119,0.22028635669511118,0.07971364330488882
10.8,0.12030639427766746,0.22030639427766746,0.07969360572233256
11.2,0.12032276388072272,0.22032276388072275,0.0796772361192773
11.6,0.12033613681357766,0.2203361368135777,0.07966386318642235
12.0,0.12034706156911533,0.22034706156911535,0.07965293843088468
12.4,0.1203559862747455,0.2203559862747455,0.07964401372525451
12.8,0.12036327705019421,0.22036327705019423,0.0796367229498058
13.2,0.12036923300847316,0.22036923300847316,0.07963076699152685
13.6,0.12037409851369614,0.22037409851369616,0.07962590148630387
14.0,0.12037807320118916,0.22037807320118918,0.07962192679881085
14.4,0.12038132016246371,0.22038132016246373,0.0796186798375363
14.8,0.12038397263110803,0.22038397263110804,0.07961602736889198
15.2,0.12038613945075663,0.22038613945075666,0.07961386054924338
15.6,0.12038790953806933,0.22038790953806936,0.07961209046193068
16.0,0.12038935553056003,0.22038935553056008,0.07961064446943998
16.4,0.12039053676751736,0.22039053676751738,0.07960946323248265
16.8,0.12039150172445472,0.22039150172445476,0.0796084982755453
17.2,0.12039229000084424,0.2203922900008443,0.07960770999915577
17.6,0.120392933945721,0.22039293394572101,0.07960706605427902
18.0,0.120393459986028,0.22039345998602802,0.07960654001397201
18.4,0.12039388970929976,0.2203938897092998,0.07960611029070025
18.8,0.12039424075094803,0.22039424075094805,0.07960575924905199
19.2,0.12039452751746141,0.22039452751746144,0.0796054724825386
19.6,0.12039476177746607,0.2203947617774661,0.07960523822253394
20.0,0.120394953144798,0.22039495314479804,0.079605046855202
