time,S1_,S2_
0.0,1.0,0.0
0.06,1.0,0.05387868204515121
0.12,1.0,0.10751545472539607
0.18,1.0,0.1609114041871939
0.24,1.0,0.214067611700191
0.3,1.0,0.2669851536799636
0.36,1.0,0.319665101707958
0.42,1.0,0.37210852255512
0.48,1.0,0.42431647820251917
0.54,1.0,0.4762900258630021
0.6,1.0,0.5280302180027827
0.66,1.0,0.5795381023623478
0.72,1.0,0.6308147219784204
0.78,1.0,0.6818611152040004
0.84,1.0,0.7326783157304011
0.9,1.0,0.7832673526076692
0.96,1.0,0.8336292502655303
1.02,1.0,0.8837650285341319
1.08,1.0,0.9336757026647037
1.14,1.0,0.9833622833500828
1.2,1.0,1.032825776745272
1.26,1.0,1.0820671844876137
1.32,1.0,1.1310875037173762
1.38,1.0,1.179887727097704
1.44,1.0,1.2284688428347779
1.5,1.0,1.2768318346974818
1.56,1.0,1.324977682038985
1.62,1.0,1.3729073598130679
1.68,1.0,1.4206218385985572
1.74,1.0,1.468122084616199
1.8,1.0,1.5154090597429262
1.86,1.0,1.5624837215472178
1.92,1.0,1.60934702328954
1.98,1.0,1.6559999139540156
2.04,1.0,1.7024433382632742
2.1,1.0,1.7486782366982454
2.16,1.0,1.794705545517201
2.22,1.0,1.8405261967747228
2.28,1.0,1.8861411183405588
2.34,1.0,1.9315512339184326
2.4,1.0,1.9767574630647307
2.46,1.0,2.0217607212071327
2.52,1.0,2.0665619196632323
2.58,1.0,2.111161965658618
2.64,1.0,2.155561762345969
2.7,1.0,2.1997622088226203
2.76,1.0,2.243764200149043
2.82,1.0,2.287568627367132
2.88,1.0,2.331176377517209
2.94,1.0,2.374588333660583
3.0,1.0,2.4178053748874757
