time,S1_,S2_
0.0,1.0,0.0
0.24,0.8074109069805387,0.19258909301946123
0.48,0.655003252606988,0.344996747393012
0.72,0.5343936544855244,0.46560634551447555
0.96,0.4389478239016994,0.5610521760983006
1.2,0.3634156380912169,0.636584361908783
1.44,0.303642350369673,0.6963576496303269
1.68,0.2563400528563139,0.7436599471436859
1.92,0.21890682080008866,0.7810931791999112
2.16,0.18928359030524305,0.8107164096947568
2.4,0.16584089682816874,0.8341591031718311
2.64,0.14728924434863003,0.8527107556513698
2.88,0.1326081749545768,0.867391825045423
3.12,0.1209901372196071,0.8790098627803927
3.36,0.11179606578051923,0.8882039342194806
3.6,0.10452022871101416,0.8954797712889857
3.84,0.09876240907552086,0.9012375909244791
4.08,0.09420589047318213,0.9057941095268177
4.32,0.09060003563787265,0.9093999643621272
4.56,0.08774649980754667,0.9122535001924531
4.8,0.08548832051113665,0.9145116794888632
5.04,0.08370128364251188,0.9162987163574879
5.28,0.08228709090108473,0.9177129090989151
5.52,0.08116795276520238,0.9188320472347975
5.76,0.08028230957775262,0.9197176904222473
6.0,0.07958144537669681,0.920418554623303
6.24,0.07902680820985308,0.9209731917901468
6.48,0.07858788953433654,0.9214121104656633
6.72,0.07824054605424914,0.9217594539457508
6.96,0.07796567168710776,0.9220343283128922
7.2,0.07774814660878357,0.9222518533912164
7.44,0.07757600556779815,0.9224239944322018
7.68,0.07743977972101375,0.9225602202789862
7.92,0.07733197578753054,0.9226680242124694
8.16,0.07724666387096857,0.9227533361290313
8.4,0.07717915127776058,0.9228208487222394
8.64,0.07712572438940367,0.9228742756105963
8.88,0.0770834443900159,0.9229165556099841
9.12,0.07704998561292432,0.9229500143870757
9.36,0.07702350761432748,0.9229764923856725
9.6,0.07700255393727662,0.9229974460627233
9.84,0.07698597199735595,0.923014028002644
10.08,0.07697284968326927,0.9230271503167305
10.32,0.07696246518496487,0.923037534815035
10.56,0.07695424728952953,0.9230457527104703
10.8,0.07694774396087499,0.9230522560391249
11.04,0.07694259747490155,0.9230574025250983
11.28,0.07693852474241615,0.9230614752575836
11.52,0.07693530173744084,0.9230646982625589
11.76,0.07693275117437094,0.9230672488256287
12.0,0.07693073275614838,0.9230692672438513
